日期,開盤,最高,最低,收盤,漲跌,漲%,成交量,成交金額,本益比
2014/06/20,516.00,518.00,509.00,509.00,-9.00,-1.74%,"4,352","2,229,707",23.46
2014/06/19,515.00,519.00,513.00,518.00,5.00,0.97%,"5,345","2,756,403",23.87
2014/06/18,514.00,515.00,507.00,513.00,3.00,0.59%,"8,154","4,172,010",23.64
2014/06/17,501.00,510.00,499.50,510.00,13.50,2.72%,"7,930","4,009,338",23.5
2014/06/16,497.00,499.00,493.00,496.50,-3.50,-0.70%,"5,442","2,696,284",22.88
2014/06/13,500.00,505.00,498.50,500.00,0.00,0.00%,"4,156","2,081,883",23.04
2014/06/12,500.00,503.00,497.00,500.00,-6.00,-1.19%,"5,883","2,938,185",23.04
2014/06/11,503.00,508.00,502.00,506.00,-4.00,-0.78%,"3,834","1,936,269",23.32
2014/06/10,514.00,514.00,507.00,510.00,1.00,0.20%,"4,690","2,398,179",23.5
2014/06/09,510.00,514.00,507.00,509.00,9.00,1.80%,"5,964","3,046,147",23.46
2014/06/06,507.00,507.00,499.50,500.00,-7.00,-1.38%,"4,599","2,312,058",23.04
2014/06/05,491.00,509.00,489.50,507.00,16.50,3.36%,"10,475","5,255,426",23.36
2014/06/04,495.00,497.00,490.50,490.50,-1.50,-0.30%,"4,740","2,340,085",22.6
2014/06/03,496.50,497.50,489.50,492.00,5.00,1.03%,"6,776","3,339,677",22.67
2014/05/30,500.00,502.00,487.00,487.00,-11.00,-2.21%,"11,109","5,457,400",22.44
2014/05/29,503.00,503.00,496.00,498.00,-10.00,-1.97%,"7,123","3,552,350",22.95
2014/05/28,509.00,509.00,502.00,508.00,-1.00,-0.20%,"5,004","2,534,082",23.41
2014/05/27,500.00,512.00,498.00,509.00,14.50,2.93%,"8,518","4,323,054",23.46
2014/05/26,500.00,502.00,494.50,494.50,-4.00,-0.80%,"4,510","2,244,113",22.79
2014/05/23,503.00,505.00,497.00,498.50,-6.50,-1.29%,"5,003","2,499,304",22.97
2014/05/22,495.00,505.00,492.00,505.00,16.50,3.38%,"7,362","3,675,262",23.27
2014/05/21,493.50,496.00,488.00,488.50,-3.50,-0.71%,"5,091","2,502,646",22.51
2014/05/20,494.50,499.00,491.00,492.00,0.00,0.00%,"4,749","2,349,393",22.67
2014/05/19,503.00,508.00,492.00,492.00,-10.00,-1.99%,"5,901","2,928,388",22.67
2014/05/16,494.50,502.00,486.50,502.00,2.00,0.40%,"7,924","3,910,925",23.13
2014/05/15,505.00,509.00,499.50,500.00,-4.00,-0.79%,"3,831","1,929,189",24.39
2014/05/14,498.00,504.00,494.00,504.00,12.50,2.54%,"5,970","2,976,213",24.59
2014/05/13,496.00,502.00,488.00,491.50,-2.00,-0.41%,"9,387","4,641,271",23.98
2014/05/12,506.00,506.00,493.00,493.50,-12.50,-2.47%,"8,723","4,340,902",24.07
2014/05/09,512.00,517.00,506.00,506.00,-6.00,-1.17%,"4,065","2,074,524",24.68
2014/05/08,525.00,529.00,511.00,512.00,-6.00,-1.16%,"8,706","4,509,176",24.98
2014/05/07,507.00,518.00,506.00,518.00,9.00,1.77%,"7,499","3,853,112",25.27
2014/05/06,514.00,519.00,506.00,509.00,-4.00,-0.78%,"8,088","4,133,156",24.83
2014/05/05,518.00,530.00,511.00,513.00,8.00,1.58%,"15,485","8,048,807",25.02
2014/05/02,505.00,505.00,500.00,505.00,33.00,6.99%,"20,938","10,565,548",24.63
2014/04/30,487.00,487.00,472.00,472.00,-11.50,-2.38%,"7,508","3,585,271",23.02
2014/04/29,488.00,490.50,481.00,483.50,-2.00,-0.41%,"7,527","3,654,883",23.59
2014/04/28,469.00,490.00,468.00,485.50,16.50,3.52%,"11,070","5,327,000",23.68
2014/04/25,480.00,487.50,468.00,469.00,-8.00,-1.68%,"11,599","5,548,002",22.88
2014/04/24,473.00,477.00,466.00,477.00,4.50,0.95%,"5,504","2,609,557",23.27
2014/04/23,474.00,476.00,468.00,472.50,2.50,0.53%,"4,796","2,268,505",23.05
2014/04/22,471.00,475.00,470.00,470.00,1.00,0.21%,"5,561","2,629,211",22.93
2014/04/21,459.00,472.00,458.00,469.00,12.00,2.63%,"3,870","1,801,948",22.88
2014/04/18,466.00,466.00,457.00,457.00,-4.50,-0.98%,"2,099","966,489",22.29
2014/04/17,457.00,468.00,455.00,461.50,9.50,2.10%,"6,417","2,963,577",22.51
2014/04/16,458.50,459.50,452.00,452.00,-4.50,-0.99%,"4,325","1,965,030",22.05
2014/04/15,460.00,462.00,453.00,456.50,-3.50,-0.76%,"4,688","2,147,863",22.27
2014/04/14,463.00,465.00,457.00,460.00,-5.00,-1.08%,"4,961","2,292,423",22.44
2014/04/11,465.00,465.50,463.00,465.00,-4.50,-0.96%,"3,868","1,794,719",22.68
2014/04/10,463.50,469.50,462.50,469.50,8.00,1.73%,"5,148","2,396,219",22.9
2014/04/09,461.00,464.00,460.00,461.50,1.50,0.33%,"5,257","2,428,977",22.51
2014/04/08,465.00,467.00,456.00,460.00,-1.00,-0.22%,"10,188","4,708,256",22.44
2014/04/07,454.00,462.50,452.00,461.00,3.00,0.66%,"9,064","4,139,090",22.49
2014/04/03,470.00,472.00,456.50,458.00,-9.00,-1.93%,"5,645","2,616,521",22.34
2014/04/02,466.00,473.00,464.50,467.00,3.50,0.76%,"6,530","3,057,725",22.78
2014/04/01,449.00,463.50,448.50,463.50,14.00,3.11%,"5,722","2,624,585",22.61
2014/03/31,445.00,451.50,444.50,449.50,4.50,1.01%,"4,291","1,923,330",25.35
2014/03/28,450.00,456.00,443.00,445.00,-7.00,-1.55%,"4,791","2,145,701",25.1
2014/03/27,453.00,457.50,451.50,452.00,-5.50,-1.20%,"3,580","1,622,060",25.49
2014/03/26,456.00,459.50,454.00,457.50,6.50,1.44%,"5,208","2,378,658",25.8
2014/03/25,438.00,451.00,437.00,451.00,7.00,1.58%,"3,950","1,759,609",25.44
2014/03/24,442.00,444.50,433.00,444.00,1.50,0.34%,"5,375","2,364,063",25.04
2014/03/21,449.00,449.00,442.50,442.50,-1.00,-0.23%,"4,546","2,022,930",24.96
2014/03/20,439.00,447.00,438.50,443.50,3.50,0.80%,"6,036","2,676,351",25.01
2014/03/19,448.00,448.00,438.50,440.00,-13.00,-2.87%,"9,035","3,994,127",24.82
2014/03/18,455.00,457.50,449.00,453.00,0.00,0.00%,"4,588","2,074,827",25.55
2014/03/17,456.00,458.00,449.00,453.00,-7.00,-1.52%,"4,501","2,034,971",25.55
2014/03/14,450.00,461.50,448.00,460.00,8.00,1.77%,"5,843","2,669,050",25.94
2014/03/13,456.00,461.50,451.00,452.00,-4.00,-0.88%,"9,228","4,203,349",25.49
2014/03/12,460.00,468.50,456.00,456.00,-18.50,-3.90%,"7,896","3,639,134",25.72
2014/03/11,474.00,478.50,472.50,474.50,2.50,0.53%,"3,733","1,775,447",26.76
2014/03/10,477.00,479.00,470.50,472.00,-1.00,-0.21%,"4,787","2,271,652",26.62
2014/03/07,471.00,481.50,465.50,473.00,8.00,1.72%,"14,070","6,692,574",26.68
2014/03/06,451.50,465.00,451.00,465.00,14.50,3.22%,"11,100","5,099,353",26.23
2014/03/05,450.00,453.00,447.50,450.50,5.50,1.24%,"5,266","2,373,427",25.41
2014/03/04,452.00,454.00,445.00,445.00,-5.00,-1.11%,"4,665","2,095,189",25.1
2014/03/03,453.00,453.00,443.00,450.00,5.00,1.12%,"8,077","3,624,059",25.38
2014/02/27,448.00,455.00,443.00,445.00,-0.50,-0.11%,"10,051","4,514,370",25.1
2014/02/26,445.00,449.00,444.00,445.50,0.00,0.00%,"8,177","3,656,239",25.13
2014/02/25,438.00,447.00,438.00,445.50,9.50,2.18%,"9,702","4,308,767",25.13
2014/02/24,436.00,437.50,435.00,436.00,0.00,0.00%,"2,895","1,262,524",24.59
2014/02/21,437.00,437.00,433.50,436.00,1.00,0.23%,"3,965","1,727,626",24.59
2014/02/20,435.00,437.00,432.50,435.00,0.00,0.00%,"3,934","1,711,906",24.53
2014/02/19,435.00,435.00,431.00,435.00,1.50,0.35%,"2,679","1,161,689",24.53
2014/02/18,434.00,434.00,429.50,433.50,4.50,1.05%,"2,707","1,169,684",24.45
2014/02/17,434.50,434.50,428.50,429.00,-2.50,-0.58%,"3,519","1,514,591",24.2
2014/02/14,434.00,437.50,428.50,431.50,2.50,0.58%,"5,274","2,282,359",24.34
2014/02/13,434.00,434.00,428.00,429.00,-5.00,-1.15%,"4,900","2,105,620",24.2
2014/02/12,425.00,436.50,425.00,434.00,15.00,3.58%,"13,137","5,669,720",24.48
2014/02/11,410.00,420.00,408.00,419.00,9.00,2.20%,"5,594","2,323,454",23.63
2014/02/10,414.00,414.50,407.50,410.00,0.50,0.12%,"2,884","1,185,148",23.12
2014/02/07,412.50,412.50,405.00,409.50,2.00,0.49%,"5,861","2,397,006",23.1
2014/02/06,409.00,410.00,403.50,407.50,6.50,1.62%,"7,345","2,986,802",22.98
2014/02/05,390.00,405.00,389.50,401.00,0.50,0.12%,"12,141","4,837,745",22.62
2014/01/27,403.50,406.50,396.50,400.50,-7.00,-1.72%,"8,017","3,213,365",22.59
2014/01/24,404.00,407.50,401.00,407.50,5.50,1.37%,"3,909","1,583,702",22.98
2014/01/23,400.00,405.50,400.00,402.00,3.00,0.75%,"5,637","2,270,434",22.67
2014/01/22,385.00,401.00,384.00,399.00,11.00,2.84%,"10,354","4,095,603",22.5
2014/01/21,402.00,402.00,386.00,388.00,-22.00,-5.37%,"17,348","6,811,188",21.88
2014/01/20,415.00,417.00,407.00,410.00,-5.00,-1.20%,"5,288","2,169,979",23.12
2014/01/17,418.00,420.00,415.00,415.00,-3.00,-0.72%,"2,522","1,051,126",23.41
2014/01/16,420.00,423.00,417.00,418.00,-1.00,-0.24%,"5,644","2,368,120",23.58
2014/01/15,415.00,420.00,412.50,419.00,3.50,0.84%,"10,790","4,502,046",23.63
2014/01/14,415.00,417.00,413.00,415.50,0.00,0.00%,"5,670","2,351,829",23.43
2014/01/13,420.00,422.00,415.50,415.50,-1.50,-0.36%,"5,020","2,106,220",23.43
2014/01/10,415.00,419.00,413.00,417.00,5.00,1.21%,"7,084","2,952,781",23.52
2014/01/09,409.00,415.00,407.50,412.00,5.00,1.23%,"8,810","3,629,421",23.24
2014/01/08,418.50,418.50,402.00,407.00,-11.50,-2.75%,"15,819","6,499,665",22.96
2014/01/07,430.00,430.50,418.50,418.50,-13.00,-3.01%,"12,013","5,069,590",23.6
2014/01/06,435.50,438.00,431.50,431.50,-4.00,-0.92%,"3,263","1,418,148",24.34
2014/01/03,443.00,443.00,433.00,435.50,-5.50,-1.25%,"3,797","1,661,726",24.56
2014/01/02,445.00,447.50,441.00,441.00,-2.50,-0.56%,"3,789","1,683,538",24.87
2013/12/31,446.00,447.00,441.00,443.50,-1.00,-0.22%,"4,214","1,871,982",25.01
2013/12/30,438.00,446.00,436.50,444.50,8.50,1.95%,"7,165","3,163,189",25.07
2013/12/27,433.00,437.00,430.00,436.00,7.50,1.75%,"5,920","2,575,753",24.59
2013/12/26,429.50,430.50,428.00,428.50,-1.50,-0.35%,"1,397","599,432",24.17
2013/12/25,431.00,431.50,428.00,430.00,2.50,0.58%,"1,879","808,804",24.25
2013/12/24,434.00,434.00,427.50,427.50,-4.00,-0.93%,"2,789","1,197,098",24.11
2013/12/23,435.00,436.50,431.50,431.50,-1.00,-0.23%,"4,303","1,869,182",24.34
2013/12/20,430.00,434.00,428.00,432.50,3.50,0.82%,"6,028","2,602,536",24.39
2013/12/19,425.00,429.00,423.00,429.00,11.00,2.63%,"4,762","2,028,420",24.2
2013/12/18,426.50,427.00,418.00,418.00,-5.50,-1.30%,"4,966","2,092,507",23.58
2013/12/17,420.00,425.00,419.00,423.50,6.50,1.56%,"5,357","2,264,776",23.89
2013/12/16,420.00,420.00,412.00,417.00,0.00,0.00%,"4,935","2,053,392",23.52
2013/12/13,421.00,421.00,412.00,417.00,-4.00,-0.95%,"5,602","2,330,425",23.52
2013/12/12,426.00,428.00,412.00,421.00,-9.00,-2.09%,"6,555","2,751,109",23.75
2013/12/11,429.50,432.00,427.00,430.00,0.50,0.12%,"3,693","1,585,069",24.25
2013/12/10,431.50,431.50,426.00,429.50,1.50,0.35%,"3,011","1,289,822",24.22
2013/12/09,435.00,435.00,428.00,428.00,-2.00,-0.47%,"3,774","1,624,768",24.14
2013/12/06,430.00,433.50,428.00,430.00,-0.50,-0.12%,"3,935","1,694,178",24.25
2013/12/05,435.00,435.00,430.50,430.50,-4.50,-1.03%,"2,466","1,067,379",24.28
2013/12/04,434.00,435.00,429.50,435.00,0.50,0.12%,"3,397","1,469,367",24.53
2013/12/03,431.00,435.00,429.50,434.50,4.50,1.05%,"3,230","1,399,811",24.51
2013/12/02,437.00,437.00,428.50,430.00,-6.00,-1.38%,"4,388","1,897,673",24.25
2013/11/29,438.00,438.00,433.50,436.00,1.00,0.23%,"5,938","2,586,440",24.59
2013/11/28,425.50,436.50,425.50,435.00,6.50,1.52%,"5,011","2,171,487",24.53
2013/11/27,435.00,435.00,428.50,428.50,-3.00,-0.70%,"2,909","1,255,906",24.17
2013/11/26,429.50,434.00,424.00,431.50,3.50,0.82%,"5,999","2,588,300",24.34
2013/11/25,430.00,432.00,426.50,428.00,4.00,0.94%,"5,767","2,477,704",24.14
2013/11/22,416.50,425.50,416.50,424.00,9.00,2.17%,"5,893","2,489,524",23.91
2013/11/21,424.00,424.00,412.50,415.00,-4.00,-0.95%,"7,489","3,121,482",23.41
2013/11/20,432.00,432.00,418.50,419.00,-12.50,-2.90%,"9,168","3,877,382",23.63
2013/11/19,418.00,432.00,416.00,431.50,17.50,4.23%,"9,590","4,079,634",24.34
2013/11/18,410.00,414.50,410.00,414.00,3.50,0.85%,"6,527","2,696,535",23.35
2013/11/15,412.00,417.00,410.50,410.50,0.00,0.00%,"6,145","2,538,353",23.15
2013/11/14,410.00,418.00,410.00,410.50,-2.00,-0.48%,"7,220","2,985,312",27.13
2013/11/13,416.00,422.00,412.50,412.50,-2.50,-0.60%,"7,268","3,038,924",27.26
2013/11/12,426.00,428.00,410.00,415.00,-11.00,-2.58%,"6,656","2,789,277",27.43
2013/11/11,426.00,434.00,426.00,426.00,-2.00,-0.47%,"4,091","1,752,041",28.16
2013/11/08,429.50,435.00,427.00,428.00,-1.50,-0.35%,"3,808","1,636,686",28.29
2013/11/07,436.50,437.00,428.50,429.50,-2.50,-0.58%,"3,920","1,694,695",28.39
2013/11/06,433.00,437.00,425.50,432.00,2.00,0.47%,"6,322","2,728,759",28.55
2013/11/05,437.00,448.50,430.00,430.00,-2.50,-0.58%,"14,981","6,570,520",28.42
2013/11/04,414.00,432.50,413.50,432.50,28.00,6.92%,"21,792","9,278,605",28.59
2013/11/01,405.00,412.50,403.50,404.50,2.50,0.62%,"6,805","2,769,630",26.73
2013/10/31,396.50,402.00,394.00,402.00,7.00,1.77%,"7,827","3,127,519",26.57
2013/10/30,397.00,398.50,392.50,395.00,0.00,0.00%,"4,108","1,623,245",26.11
2013/10/29,391.50,396.00,390.00,395.00,4.00,1.02%,"4,249","1,673,837",26.11
2013/10/28,388.50,393.50,387.50,391.00,2.50,0.64%,"2,991","1,169,825",25.84
2013/10/25,391.00,394.00,388.00,388.50,-5.50,-1.40%,"3,129","1,220,335",25.68
2013/10/24,395.00,395.00,391.50,394.00,-2.00,-0.51%,"4,775","1,874,753",26.04
2013/10/23,393.00,397.00,391.50,396.00,4.50,1.15%,"6,236","2,458,006",26.17
2013/10/22,388.00,391.50,385.00,391.50,0.00,0.00%,"5,941","2,302,789",25.88
2013/10/21,397.00,397.00,389.50,391.50,-3.50,-0.89%,"4,881","1,911,630",25.88
2013/10/18,396.50,396.50,393.00,395.00,1.00,0.25%,"3,543","1,396,832",26.11
2013/10/17,394.00,396.00,390.00,394.00,4.50,1.16%,"6,226","2,444,222",26.04
2013/10/16,395.00,397.50,388.50,389.50,-4.50,-1.14%,"8,601","3,384,285",25.74
2013/10/15,388.00,394.00,385.50,394.00,9.50,2.47%,"11,044","4,316,473",26.04
2013/10/14,387.00,387.00,380.00,384.50,0.00,0.00%,"6,062","2,324,779",25.41
2013/10/11,386.50,387.50,383.50,384.50,2.50,0.65%,"8,524","3,285,701",25.41
2013/10/09,381.00,382.00,376.50,382.00,3.50,0.92%,"8,450","3,210,821",25.25
2013/10/08,374.50,381.00,374.00,378.50,5.50,1.47%,"7,733","2,927,561",25.02
2013/10/07,380.00,382.00,373.00,373.00,-6.50,-1.71%,"6,484","2,449,562",24.65
2013/10/04,377.00,379.50,376.50,379.50,3.50,0.93%,"8,852","3,348,487",25.08
2013/10/03,370.50,378.00,369.50,376.00,8.00,2.17%,"13,468","5,042,157",24.85
2013/10/02,369.00,371.50,368.00,368.00,2.50,0.68%,"5,268","1,947,046",24.32
2013/10/01,365.50,368.50,365.00,365.50,0.00,0.00%,"4,503","1,652,159",24.16
2013/09/30,368.50,369.00,361.00,365.50,-5.00,-1.35%,"5,619","2,053,141",24.16
2013/09/27,372.00,373.50,370.50,370.50,-1.50,-0.40%,"6,523","2,427,164",24.49
2013/09/26,367.00,372.00,367.00,372.00,0.50,0.13%,"6,022","2,226,205",24.59
2013/09/25,367.00,371.50,365.50,371.50,2.00,0.54%,"3,711","1,367,829",24.55
2013/09/24,374.00,374.00,368.50,369.50,-1.50,-0.40%,"4,480","1,662,217",24.42
2013/09/23,372.00,373.50,368.50,371.00,1.00,0.27%,"4,396","1,631,424",24.52
2013/09/18,372.00,372.00,370.00,370.00,-2.00,-0.54%,"3,860","1,431,693",24.45
2013/09/17,370.00,372.50,368.00,372.00,2.00,0.54%,"4,521","1,677,919",24.59
2013/09/16,369.00,370.00,365.50,370.00,4.00,1.09%,"4,484","1,653,225",24.45
2013/09/14,369.50,370.00,366.00,366.00,-4.50,-1.21%,"1,842","676,604",24.19
2013/09/13,374.50,375.50,370.50,370.50,-3.50,-0.94%,"4,338","1,617,329",24.49
2013/09/12,372.00,375.00,369.00,374.00,4.00,1.08%,"6,305","2,352,872",24.72
2013/09/11,369.00,370.00,364.50,370.00,1.00,0.27%,"5,109","1,877,207",24.45
2013/09/10,372.00,372.50,365.00,369.00,-1.00,-0.27%,"5,607","2,062,131",24.39
2013/09/09,372.00,372.00,366.00,370.00,0.50,0.14%,"5,680","2,100,648",24.45
2013/09/06,366.00,372.00,365.50,369.50,2.00,0.54%,"7,158","2,646,371",24.42
2013/09/05,363.50,367.50,362.00,367.50,2.50,0.68%,"5,005","1,830,620",24.29
2013/09/04,362.50,366.00,362.00,365.00,1.50,0.41%,"4,055","1,475,168",24.12
2013/09/03,362.00,364.50,360.50,363.50,5.50,1.54%,"6,108","2,217,420",24.03
2013/09/02,366.00,366.00,358.00,358.00,-9.00,-2.45%,"6,022","2,169,978",23.66
2013/08/30,365.00,367.00,360.00,367.00,3.50,0.96%,"6,779","2,464,983",24.26
2013/08/29,368.00,368.50,359.00,363.50,-2.50,-0.68%,"10,345","3,753,174",24.03
2013/08/28,366.00,373.00,366.00,366.00,-1.50,-0.41%,"7,204","2,654,464",24.19
2013/08/27,370.50,375.50,367.50,367.50,0.00,0.00%,"7,258","2,692,728",24.29
2013/08/26,375.00,376.50,367.50,367.50,0.50,0.14%,"5,747","2,127,732",24.29
2013/08/23,373.00,374.00,367.00,367.00,-1.00,-0.27%,"4,188","1,547,091",24.26
2013/08/22,372.50,372.50,367.00,368.00,-2.00,-0.54%,"6,401","2,364,662",24.32
2013/08/20,375.00,382.00,368.50,370.00,-5.00,-1.33%,"8,994","3,370,569",24.45
2013/08/19,365.00,379.00,364.00,375.00,15.00,4.17%,"11,115","4,158,047",24.79
2013/08/16,360.00,364.00,359.00,360.00,0.00,0.00%,"3,875","1,400,331",23.79
2013/08/15,360.00,366.00,358.00,360.00,-3.00,-0.83%,"5,633","2,045,599",23.79
2013/08/14,366.00,366.00,361.00,363.00,-3.00,-0.82%,"5,142","1,864,297",28.76
2013/08/13,358.00,366.00,356.00,366.00,13.50,3.83%,"10,246","3,710,997",29
2013/08/12,355.00,355.00,351.00,352.50,1.50,0.43%,"2,641","931,947",27.93
2013/08/09,353.50,353.50,348.50,351.00,-3.00,-0.85%,"3,989","1,400,978",27.81
2013/08/08,357.00,358.00,353.00,354.00,4.00,1.14%,"5,025","1,787,046",28.05
2013/08/07,352.00,357.50,349.00,350.00,-1.00,-0.28%,"6,005","2,117,033",27.73
2013/08/06,355.00,355.00,348.00,351.00,-7.50,-2.09%,"5,557","1,948,778",27.81
2013/08/05,365.00,365.00,357.00,358.50,-4.50,-1.24%,"5,003","1,802,065",28.41
2013/08/02,366.00,366.00,360.00,363.00,1.00,0.28%,"6,304","2,286,307",28.76
2013/08/01,363.50,366.00,355.50,362.00,2.00,0.56%,"6,854","2,478,698",28.68
2013/07/31,357.00,361.00,354.00,360.00,4.50,1.27%,"6,560","2,351,928",28.53
2013/07/30,361.00,361.00,352.00,355.50,-5.50,-1.52%,"5,965","2,122,841",28.17
2013/07/29,361.50,364.00,358.50,361.00,3.00,0.84%,"6,147","2,219,180",28.61
2013/07/26,358.00,363.50,354.50,358.00,3.00,0.85%,"7,594","2,724,777",28.37
2013/07/25,346.50,356.00,343.50,355.00,8.50,2.45%,"8,455","2,973,796",28.13
2013/07/24,348.00,348.00,344.00,346.50,3.00,0.87%,"5,555","1,924,833",27.46
2013/07/23,334.00,348.50,334.00,343.50,13.00,3.93%,"8,809","3,007,103",27.22
2013/07/22,329.00,333.00,324.50,330.50,8.00,2.48%,"5,433","1,786,545",26.19
2013/07/19,323.00,328.50,315.00,322.50,-8.50,-2.57%,"11,151","3,579,158",25.55
2013/07/18,337.00,337.50,328.00,331.00,-9.00,-2.65%,"7,754","2,577,901",26.23
2013/07/17,344.00,347.00,340.00,340.00,-9.50,-2.72%,"7,659","2,623,132",26.94
2013/07/16,352.00,355.00,349.50,349.50,-8.50,-2.37%,"7,306","2,573,658",27.69
2013/07/15,360.00,361.00,356.50,358.00,-2.00,-0.56%,"7,250","2,602,023",28.37
2013/07/12,351.00,360.00,349.50,360.00,10.00,2.86%,"10,846","3,870,011",28.53
2013/07/11,354.50,356.00,350.00,350.00,-1.50,-0.43%,"7,136","2,523,615",27.73
2013/07/10,355.00,355.00,349.00,351.50,-2.00,-0.57%,"5,325","1,873,433",27.85
2013/07/09,352.00,354.50,350.00,353.50,4.50,1.29%,"5,189","1,830,961",28.01
2013/07/08,349.00,350.00,343.50,349.00,3.50,1.01%,"9,490","3,298,697",27.65
2013/07/05,336.00,347.00,334.00,345.50,15.50,4.70%,"9,055","3,100,113",27.38
2013/07/04,335.50,339.50,330.00,330.00,-5.50,-1.64%,"5,784","1,940,453",26.15
2013/07/03,348.50,349.00,335.50,335.50,-6.00,-1.76%,"8,268","2,823,504",26.58
2013/07/02,348.00,348.00,338.50,341.50,-3.50,-1.01%,"5,920","2,031,679",27.06
2013/07/01,342.00,346.50,339.50,345.00,-3.50,-1.00%,"8,137","2,785,555",27.34
2013/06/28,329.00,348.50,329.00,348.50,20.50,6.25%,"13,824","4,680,123",27.61
2013/06/27,330.00,332.00,324.00,328.00,0.00,0.00%,"11,931","3,917,877",25.99
2013/06/26,323.00,331.00,321.00,328.00,14.00,4.46%,"13,451","4,378,442",25.99
2013/06/25,309.00,320.00,302.00,314.00,5.00,1.62%,"15,382","4,804,232",24.88
2013/06/24,325.00,325.00,308.50,309.00,-21.00,-6.36%,"13,303","4,220,101",24.48
2013/06/21,333.00,336.50,320.50,330.00,-12.50,-3.65%,"16,412","5,401,373",26.15
2013/06/20,346.00,348.00,341.50,342.50,-9.00,-2.56%,"8,114","2,791,829",27.14
2013/06/19,357.50,358.00,351.50,351.50,-4.00,-1.13%,"5,597","1,981,857",27.85
2013/06/18,354.00,356.50,351.00,355.50,1.50,0.42%,"4,710","1,665,766",28.17
2013/06/17,353.00,356.50,350.00,354.00,2.00,0.57%,"6,048","2,131,292",28.05
2013/06/14,364.00,364.50,351.00,352.00,-9.00,-2.49%,"6,839","2,440,958",27.89
2013/06/13,362.50,364.50,360.00,361.00,-5.50,-1.50%,"5,953","2,154,943",28.61
2013/06/11,373.50,373.50,366.00,366.50,-9.50,-2.53%,"8,391","3,095,281",29.04
2013/06/10,375.00,377.00,372.00,376.00,6.00,1.62%,"6,243","2,343,205",29.79
2013/06/07,372.00,372.50,366.50,370.00,3.50,0.95%,"7,110","2,628,098",29.32
2013/06/06,364.50,368.50,363.50,366.50,2.00,0.55%,"4,608","1,683,552",29.04
2013/06/05,371.00,373.00,364.50,364.50,-4.50,-1.22%,"4,787","1,769,930",28.88
2013/06/04,370.50,373.00,369.00,369.00,1.00,0.27%,"4,984","1,849,941",29.24
2013/06/03,368.00,369.50,365.00,368.00,-4.00,-1.08%,"4,485","1,648,743",29.16
2013/05/31,366.00,372.00,363.00,372.00,10.50,2.90%,"9,910","3,644,398",29.48
2013/05/30,364.00,364.50,359.00,361.50,-2.50,-0.69%,"4,800","1,736,280",28.65
2013/05/29,365.50,365.50,362.50,364.00,1.00,0.28%,"4,214","1,533,207",28.84
2013/05/28,360.00,365.00,360.00,363.00,3.00,0.83%,"4,479","1,625,891",28.76
2013/05/27,362.50,362.50,358.00,360.00,-3.00,-0.83%,"5,150","1,853,356",28.53
2013/05/24,370.00,372.00,359.00,363.00,-7.00,-1.89%,"9,881","3,591,516",28.76
2013/05/23,377.00,379.00,370.00,370.00,-12.00,-3.14%,"10,699","4,002,987",29.32
2013/05/22,382.50,385.00,380.00,382.00,4.50,1.19%,"7,874","3,008,241",30.27
2013/05/21,380.00,382.50,376.00,377.50,-1.00,-0.26%,"4,798","1,820,536",29.91
2013/05/20,380.00,383.50,378.50,378.50,-0.50,-0.13%,"4,811","1,834,181",29.99
2013/05/17,377.00,382.00,377.00,379.00,5.00,1.34%,"9,467","3,594,539",30.03
2013/05/16,370.00,378.00,370.00,374.00,6.50,1.77%,"7,974","2,990,518",29.64
2013/05/15,367.00,370.50,366.00,367.50,0.50,0.14%,"4,202","1,547,876",31.44
2013/05/14,370.50,372.00,367.00,367.00,-2.00,-0.54%,"2,897","1,067,998",31.39
2013/05/13,366.50,370.00,366.50,369.00,0.00,0.00%,"3,779","1,390,052",31.57
2013/05/10,375.00,375.00,367.50,369.00,-6.00,-1.60%,"6,855","2,536,604",31.57
2013/05/09,380.00,380.00,374.00,375.00,-1.00,-0.27%,"5,657","2,126,171",32.08
2013/05/08,373.50,379.50,373.50,376.00,5.00,1.35%,"10,368","3,902,588",32.16
2013/05/07,375.50,380.00,368.50,371.00,-1.50,-0.40%,"14,305","5,357,501",31.74
2013/05/06,369.00,373.50,369.00,372.50,6.00,1.64%,"7,969","2,962,402",32.03
2013/05/03,367.50,368.00,363.50,366.50,0.50,0.14%,"5,952","2,178,980",31.51
2013/05/02,362.00,366.00,354.00,366.00,6.00,1.67%,"7,697","2,778,090",31.47
2013/04/30,363.00,365.50,360.00,360.00,-1.50,-0.41%,"5,469","1,984,295",30.95
2013/04/29,357.00,361.50,355.50,361.50,6.50,1.83%,"4,393","1,580,744",31.08
2013/04/26,361.00,362.00,355.00,355.00,-7.00,-1.93%,"6,550","2,343,642",30.52
2013/04/25,364.00,364.00,360.50,362.00,-3.00,-0.82%,"4,839","1,753,918",31.13
2013/04/24,368.00,368.00,363.00,365.00,0.00,0.00%,"6,387","2,333,686",31.38
2013/04/23,365.00,365.00,358.00,365.00,2.00,0.55%,"5,391","1,948,744",31.38
2013/04/22,361.00,367.00,361.00,363.00,5.00,1.40%,"13,151","4,792,086",31.21
2013/04/19,349.00,358.00,349.00,358.00,12.00,3.47%,"14,754","5,237,908",30.78
2013/04/18,346.00,350.00,343.50,346.00,-1.00,-0.29%,"3,357","1,163,590",29.75
