K_value,D_value
22.65070930232558,37.33506813953488
22.67070930232558,37.34166813953489
22.78970930232558,37.380938139534884
22.70365047879617,37.35253872777018
22.655121067031462,37.336524021887826
22.597632379248658,37.317552754919504
22.71029834342147,37.35473252309653
22.755503822873525,37.369650331315704
22.728380535202295,37.3606996463842
22.76002437081873,37.371142112137626
22.80070930232558,37.384568139534885
22.75280607651913,37.368760075018756
22.760574167190445,37.37132354494029
22.742736329352606,37.36543705845381
22.756709302325582,37.37004813953489
22.65550930232558,37.336652139534884
22.61590930232558,37.32358413953489
22.67310930232558,37.342460139534886
22.649624964976184,37.33471030820959
22.605272409121696,37.320073964777606
22.51429420798596,37.29005115840281
22.475423588039867,37.2772238538206
22.49331204205161,37.28312704364448
22.474886517515454,37.277046620547544
22.479393512851896,37.27853392900857
22.49241982864137,37.2828326132191
22.540182986536106,37.298594455324356
22.502792635658913,37.286255639534886
22.47682041343669,37.27768480620155
22.47070930232558,37.275668139534886
22.487778267842824,37.28130089815558
22.53070930232558,37.29546813953488
22.58070930232558,37.31196813953488
22.54570930232558,37.300418139534884
22.50570930232558,37.287218139534886
22.51261406423034,37.289496710963455
22.49166168327796,37.282582425249174
22.61737596899225,37.32406813953489
22.722137873754154,37.35863956810631
22.75880454042082,37.370739568106316
22.60173871409029,37.318907845417236
22.650268125854993,37.33492255129959
22.528944596443228,37.29488578659371
22.538650478796168,37.29808872777018
22.490121067031463,37.28207402188782
22.47670930232558,37.27764813953488
22.507375968992246,37.28776813953488
22.577736329352607,37.310987058453804
22.72043903205531,37.3580789503457
22.69070930232558,37.34826813953489
22.57224776386404,37.30917583184258
22.4829315245478,37.27970147286822
22.59983973710819,37.31828118301315
22.64602180232558,37.33352126453489
22.594459302325582,37.31650563953489
22.62070930232558,37.32516813953488
22.69070930232558,37.34826813953489
22.577474008207933,37.31090049247606
22.574423588039867,37.3098938538206
22.563786225402502,37.30638352415027
22.607013650151668,37.320648574317495
22.728970171890797,37.36089422649141
22.75241661939875,37.36863155416903
22.722137873754154,37.35863956810631
22.63570930232558,37.33011813953488
22.78750930232558,37.38021213953488
22.642309302325582,37.33229613953489
22.80070930232558,37.384568139534885
22.74994007155635,37.36781429338104
22.63570930232558,37.33011813953488
22.642309302325582,37.33229613953489
22.758128657164292,37.37051652663166
22.74147853309481,37.36502198568873
22.663880034032896,37.3394144809983
22.647782473057287,37.33410228587635
22.64945930232558,37.33465563953489
22.683834302325582,37.34599938953489
22.699688894162314,37.35123140484101
22.654042635658914,37.336168139534884
22.592931524547804,37.31600147286822
22.603867197062424,37.31961024479804
22.545972460220316,37.300504981640145
22.632814565483475,37.32916287637699
22.71121777690185,37.35503593614506
22.75870930232558,37.370708139534884
22.784209302325582,37.37912313953488
22.56145930232558,37.305615639534885
22.512709302325582,37.28952813953489
22.500709302325582,37.28556813953489
22.57023311184939,37.30851099667774
22.523090254706535,37.2929538538206
22.47070930232558,37.275668139534886
22.47070930232558,37.275668139534886
22.55806224350205,37.30449461012312
22.564532831737345,37.306629904240765
22.490831253545092,37.282308383437325
22.51971920331568,37.29184140686162
22.517852159468436,37.29122528239203
22.499096399099773,37.28503588147037
22.47070930232558,37.275668139534886
22.493006599622877,37.283026247642994
22.503709302325582,37.28655813953489
22.61920930232558,37.32467313953489
22.53774055232558,37.29778845203489
22.49470930232558,37.283588139534885
22.61213787375415,37.322339568106315
22.54613787375415,37.300559568106316
22.696995016611297,37.350342425249174
22.757665824064713,37.3703637917088
22.715153746770024,37.35633480620155
22.74928073089701,37.367596710963454
22.757852159468438,37.37042528239203
22.76550930232558,37.37295213953489
22.70830930232558,37.35407613953488
22.68630930232558,37.34681613953489
22.689222815839095,37.34777759899434
22.698141734758014,37.350720842237585
22.57327686989315,37.309515436832186
22.61787146448774,37.3242316530484
22.54303806944887,37.29953663268557
22.687566445182725,37.347230996677744
22.665566445182723,37.33997099667774
22.71270930232558,37.35552813953488
22.759852159468437,37.37108528239203
22.73195930232558,37.36188063953489
22.78008430232558,37.37776188953489
22.738834302325582,37.36414938953489
22.75258430232558,37.368686889534885
22.714622345803843,37.35615944388271
22.663880034032896,37.3394144809983
22.747195788812068,37.366908680075426
22.509861844698463,37.28858847851794
22.49570930232558,37.28391813953488
22.54570930232558,37.300418139534884
22.50570930232558,37.287218139534886
22.511959302325582,37.28928063953489
22.47070930232558,37.275668139534886
22.537411429985156,37.29767984166254
22.47751342603692,37.27791350035963
22.47070930232558,37.275668139534886
22.534580270067515,37.296745558889725
22.488387873754153,37.28150206810631
22.477883215369058,37.27803553083923
22.562375968992246,37.30591813953488
22.526747038174637,37.294160592365074
22.600121067031463,37.31837402188783
22.63570930232558,37.33011813953488
22.57870930232558,37.31130813953489
22.53670930232558,37.297448139534886
22.51348708010336,37.28978480620155
22.52443023255814,37.29339604651163
22.576028451261752,37.31042345868382
22.702411429985155,37.352129841662546
22.73470930232558,37.362788139534885
22.66176193390453,37.33871550795594
22.75417084078712,37.36921044722719
22.752179890560875,37.36855343365253
22.742474008207935,37.36535049247606
22.698797537619697,37.35093725718194
22.719404954499495,37.357737704752275
22.70995930232558,37.354620639534886
22.728970171890797,37.36089422649141
22.76454491876394,37.37263389295954
22.769065466709144,37.374125673781464
22.689016994633274,37.34770967799643
22.80070930232558,37.384568139534885
22.672065234528972,37.34211559716201
22.63291269215609,37.329195258178956
22.563667048804454,37.30634419587291
22.60191412160269,37.318965729896334
22.482637013168954,37.2796042841132
22.524222815839096,37.293327598994345
22.47516876178504,37.277139761156505
22.497648077835784,37.28455793545325
22.594459302325582,37.31650563953489
22.654042635658914,37.336168139534884
22.722844133786253,37.35887263391691
22.720042635658913,37.357948139534884
22.80070930232558,37.384568139534885
22.69221615164065,37.348765399808855
22.71933943931188,37.35771608474036
22.7329010831475,37.36219142720612
22.787147658489964,37.38009279706913
22.78461174134997,37.37925594441293
22.607466059082338,37.32079786926462
22.64740221571141,37.33397680095221
22.67695930232558,37.34373063953488
22.70445930232558,37.352805639534886
22.694637873754154,37.34956456810632
22.677768125854993,37.343997551299594
22.666264857881135,37.340201472868216
22.65495930232558,37.33647063953489
22.56970930232558,37.30833813953488
22.54570930232558,37.300418139534884
22.530061820311193,37.29525447047014
22.47070930232558,37.275668139534886
22.47070930232558,37.275668139534886
22.473209302325582,37.276493139534885
22.47382250987275,37.276695498025454
22.486423588039866,37.2808538538206
22.489566445182724,37.281890996677745
22.517375968992248,37.291068139534886
22.64740221571141,37.33397680095221
22.58763843618385,37.31425475370811
22.618819538546052,37.32454451748764
22.709764420435818,37.354556328511265
22.68378016846731,37.34598152536166
22.72795339681377,37.36055869071599
22.776264857881138,37.37650147286822
22.80070930232558,37.384568139534885
22.58070930232558,37.31196813953488
22.504847233360064,37.28693365677626
22.72070930232558,37.35816813953488
22.71070930232558,37.35486813953489
22.72070930232558,37.35816813953488
22.56070930232558,37.305368139534885
22.508786225402503,37.28823352415027
22.62470930232558,37.32648813953489
22.653262493814943,37.33591069272637
22.64840161001789,37.334306601073344
22.630209302325582,37.32830313953489
22.57224776386404,37.30917583184258
22.598209302325582,37.31774313953488
22.594459302325582,37.31650563953489
22.54945930232558,37.301655639534886
22.52695930232558,37.29423063953489
22.53445930232558,37.296705639534885
22.475423588039867,37.2772238538206
22.57224776386404,37.30917583184258
22.477055456171733,37.27776237030412
22.61320930232558,37.322693139534884
22.791542635658914,37.381543139534884
22.749375968992247,37.36762813953489
22.74570930232558,37.366418139534886
22.67970930232558,37.34463813953489
22.78970930232558,37.380938139534884
22.77870930232558,37.37730813953488
22.70737596899225,37.353768139534886
22.691718476637508,37.34860116705782
22.630116081986596,37.32827237682302
22.506840689186895,37.28759149719912
22.48320930232558,37.27979313953489
22.47070930232558,37.275668139534886
22.49820930232558,37.28474313953488
22.56352180232558,37.306296264534886
22.481895743003548,37.27935966495861
22.477055456171733,37.27776237030412
22.48617805232558,37.28077282703489
22.55836555232558,37.30459470203488
22.497798854564387,37.284607691773694
22.479470364272483,37.278559289977366
22.47494007155635,37.27706429338104
22.48983973710819,37.281981183013144
22.50680305232558,37.287579077034884
22.537601194217473,37.29774246385921
22.515303896920177,37.2903843557511
22.58219578881207,37.31245868007542
22.61834088127295,37.32438656058752
22.48570930232558,37.28061813953489
22.508786225402503,37.28823352415027
22.496093917710198,37.28404506261181
22.49746605908234,37.28449786926461
22.586655248271526,37.31393030169705
22.515303896920177,37.2903843557511
22.4796282212445,37.27861138277813
22.48854714016342,37.281554626021375
22.595574167190446,37.31687354494029
22.697335808349678,37.35045488652284
22.66744007155635,37.340589293381036
22.629363148479428,37.32802390876566
22.65018298653611,37.33489445532436
22.669716935913367,37.341340658618854
22.70983973710819,37.354581183013146
22.66870930232558,37.341008139534885
22.760574167190445,37.37132354494029
22.77320930232558,37.37549313953488
22.792459302325582,37.38184563953489
22.80070930232558,37.384568139534885
22.78237596899225,37.37851813953488
22.78364033680834,37.37893538091419
22.71820930232558,37.35734313953488
22.63882250987275,37.33114549802545
22.67695930232558,37.34373063953488
22.641398957497994,37.331995725741784
22.630019647153166,37.32824055332799
22.54467481956696,37.30007676022454
22.49820930232558,37.28474313953488
22.538985164394546,37.29819917401765
22.59170930232558,37.315598139534885
22.57630930232558,37.31051613953488
22.681909302325582,37.34536413953489
22.62910930232558,37.32794013953489
22.76110930232558,37.37150013953489
22.58950930232558,37.314872139534884
22.73470930232558,37.362788139534885
22.711334302325582,37.355074389534884
22.642309302325582,37.33229613953489
22.79501964715317,37.38269055332799
22.68122654370489,37.345138829190056
22.78364033680834,37.37893538091419
22.78237596899225,37.37851813953488
22.764042635658914,37.37246813953489
22.78237596899225,37.37851813953488
22.753566445182724,37.369010996677744
22.58070930232558,37.31196813953488
22.55070930232558,37.30206813953488
22.56970930232558,37.30833813953488
22.640423588039866,37.3316738538206
22.602709302325582,37.319228139534886
22.47070930232558,37.275668139534886
22.478566445182725,37.278260996677744
22.58339222915485,37.312853505388546
22.61558735110607,37.32347789563244
22.57678073089701,37.310671710963454
22.47070930232558,37.275668139534886
22.71270930232558,37.35552813953488
22.6462412172192,37.333593671449776
22.7797569213732,37.3776538538206
22.78364033680834,37.37893538091419
22.746610941669843,37.36671568051849
22.762840449866566,37.37207141822341
22.78070930232558,37.377968139534886
22.75570930232558,37.36971813953488
22.80070930232558,37.384568139534885
22.775324686940966,37.37619121645796
22.80070930232558,37.384568139534885
22.751820413436693,37.36843480620155
22.584502405773858,37.31321986367281
22.67296736684171,37.34241330082521
22.66270930232558,37.33902813953489
22.658467923015237,37.33762848436247
22.77430930232558,37.37585613953488
22.78310930232558,37.37876013953488
22.80070930232558,37.384568139534885
22.78615047879617,37.37976372777018
22.742474008207935,37.36535049247606
22.779418979744936,37.37754233308327
22.67296736684171,37.34241330082521
22.63570930232558,37.33011813953488
22.541786225402504,37.29912352415027
22.500324686940967,37.28544121645796
22.51837596899225,37.291398139534884
22.58070930232558,37.31196813953488
22.48789680232558,37.281340014534884
22.55320930232558,37.30289313953489
22.49820930232558,37.28474313953488
22.47414680232558,37.276802514534886
22.482220930232558,37.27946697674419
22.51959819121447,37.291801472868215
22.647931524547804,37.33415147286822
22.69829550922213,37.35077158781075
22.80070930232558,37.384568139534885
22.706423588039865,37.3534538538206
22.793688025729836,37.38225111825829
22.702411429985155,37.352129841662546
22.694637873754154,37.34956456810632
22.564995016611295,37.30678242524917
22.53670930232558,37.297448139534886
22.503709302325582,37.28655813953489
22.490121067031463,37.28207402188782
22.47917084078712,37.27846044722719
22.514042635658914,37.289968139534885
22.480709302325582,37.27896813953488
22.47483430232558,37.27702938953489
22.51608430232558,37.29064188953488
22.55320930232558,37.30289313953489
22.62745930232558,37.327395639534885
22.66870930232558,37.341008139534885
22.602709302325582,37.319228139534886
22.671928814520705,37.34207057855927
22.688026375496314,37.347382773681225
22.47070930232558,37.275668139534886
22.516755813953488,37.290863488372096
22.66725341997264,37.340527698358414
22.694257689422354,37.34943910727682
22.702773818454613,37.352249429857466
22.717677044261066,37.3571674943736
22.736838334583645,37.363490720180046
22.711289947486872,37.35505975243811
22.70064478619655,37.351546849212305
22.797936193081885,37.38365301348446
22.650961403165915,37.335151332812195
22.490121067031463,37.28207402188782
22.530423588039866,37.2953738538206
22.57870930232558,37.31130813953489
22.58917084078712,37.314760447227194
22.73470930232558,37.362788139534885
22.80070930232558,37.384568139534885
22.721191230036425,37.35832717567946
22.778497763864042,37.37723833184258
22.794238714090287,37.38243284541724
22.75865047879617,37.37068872777018
22.79397460844803,37.38234569055529
22.7882564721369,37.38045870557262
22.78237596899225,37.37851813953488
22.763451237809452,37.37227297824456
22.80070930232558,37.384568139534885
22.76770930232558,37.37367813953489
22.64670930232558,37.33374813953488
22.75570930232558,37.36971813953488
22.71070930232558,37.35486813953489
22.58070930232558,37.31196813953488
22.61570930232558,37.32351813953488
22.47070930232558,37.275668139534886
22.59610930232558,37.317050139534885
22.517852159468436,37.29122528239203
22.715852159468437,37.356565282392026
22.65928073089701,37.337896710963456
22.80070930232558,37.384568139534885
22.657709302325582,37.337378139534884
22.69649877600979,37.35017866585068
22.51413035495716,37.289997086903306
22.548867197062425,37.301460244798044
22.493732558139534,37.28326581395349
22.578151162790697,37.31112395348838
22.67024418604651,37.34151465116279
22.508786225402503,37.28823352415027
22.629363148479428,37.32802390876566
22.60397853309481,37.319646985688735
22.629363148479428,37.32802390876566
22.55320930232558,37.30289313953489
22.60035215946844,37.31845028239203
22.645415184678523,37.33332108071136
22.53840161001789,37.29800660107335
22.543148326715826,37.29957301758367
22.49320930232558,37.283093139534884
22.598209302325582,37.31774313953488
22.56070930232558,37.305368139534885
22.54570930232558,37.300418139534884
22.597632379248658,37.317552754919504
22.533141734758015,37.29627084223759
22.595375968992247,37.316808139534885
22.681909302325582,37.34536413953489
22.747326949384405,37.366951963064295
22.648084302325582,37.33420188953489
22.72347525977239,37.359080905492334
22.68100341997264,37.34506519835841
22.757931524547804,37.37045147286822
22.80070930232558,37.384568139534885
22.749375968992247,37.36762813953489
22.78750930232558,37.38021213953488
22.80070930232558,37.384568139534885
22.744539089559623,37.36603196932212
22.74070930232558,37.36476813953489
22.76070930232558,37.37136813953489
22.709042635658914,37.35431813953488
22.713625968992247,37.35583063953489
22.713625968992247,37.35583063953489
22.696995016611297,37.350342425249174
22.537220930232557,37.29761697674419
22.500173588039868,37.2853913538206
22.492316445182723,37.28279849667774
22.490352159468436,37.282150282392024
22.52963787375415,37.295114568106314
22.476602159468438,37.277612782392026
22.53577972486079,37.2971413789715
22.49627268260727,37.28410405502784
22.54159819121447,37.29906147286822
22.7495825417622,37.36769630854897
22.775803641948222,37.37634927161036
22.80070930232558,37.384568139534885
22.78070930232558,37.377968139534886
22.730709302325582,37.361468139534885
22.74070930232558,37.36476813953489
22.640709302325583,37.33176813953489
22.69070930232558,37.34826813953489
22.63070930232558,37.328468139534884
22.480137873754153,37.278779568106316
22.57312309542903,37.30946469125902
22.653077723378214,37.33584971848225
22.583604039167685,37.31292340269278
22.670446144430844,37.34158129742962
22.540182986536106,37.298594455324356
22.568817410433688,37.30804381521056
22.62820930232558,37.327643139534885
22.671066445182724,37.34178599667774
22.6825003471017,37.34555918431101
22.726828705310655,37.36018754251996
22.743812750601442,37.36579227746592
22.715548012003,37.35646491372843
22.715548012003,37.35646491372843
22.72070930232558,37.35816813953488
22.70070930232558,37.35156813953488
22.67070930232558,37.34166813953489
22.657709302325582,37.337378139534884
22.664826949384405,37.339726963064294
22.706423588039865,37.3534538538206
22.752179890560875,37.36855343365253
22.706423588039865,37.3534538538206
22.671066445182724,37.34178599667774
22.66870930232558,37.341008139534885
22.777950681635925,37.3770577947073
22.743812750601442,37.36579227746592
22.80070930232558,37.384568139534885
22.706423588039865,37.3534538538206
22.63570930232558,37.33011813953488
22.644393512851895,37.33298392900857
22.522814565483475,37.292862876376994
22.627025091799265,37.3272523500612
22.47070930232558,37.275668139534886
22.528944596443228,37.29488578659371
22.528944596443228,37.29488578659371
22.509532831737346,37.288479904240766
22.61737596899225,37.32406813953489
22.69070930232558,37.34826813953489
22.80070930232558,37.384568139534885
22.664826949384405,37.339726963064294
22.57491982864137,37.310057613219094
22.74178073089701,37.36512171096346
22.65928073089701,37.337896710963456
22.72619317329332,37.35997781695424
22.707896802325582,37.353940014534885
22.621566445182722,37.325450996677745
22.555127906976743,37.30352627906977
22.6088488372093,37.32125418604652
22.578151162790697,37.31112395348838
22.616523255813952,37.32378674418605
22.517852159468436,37.29122528239203
22.574423588039867,37.3098938538206
22.643566445182724,37.33271099667774
22.53070930232558,37.29546813953488
22.65820930232558,37.33754313953489
22.71270930232558,37.35552813953488
22.54289680232558,37.29949001453488
22.58070930232558,37.31196813953488
22.60820930232558,37.321043139534886
22.484459302325583,37.280205639534884
22.496093917710198,37.28404506261181
22.58494007155635,37.31336429338104
22.62301699463327,37.32592967799642
22.62301699463327,37.32592967799642
22.694637873754154,37.34956456810632
22.68285215946844,37.34567528239203
22.707632379248658,37.3538527549195
22.71820930232558,37.35734313953488
22.75945930232558,37.370955639534884
22.80070930232558,37.384568139534885
22.7812975376197,37.37816225718194
22.80070930232558,37.384568139534885
22.736144084934278,37.36326161779576
22.743317997977755,37.365629009100104
22.80070930232558,37.384568139534885
22.65800659962288,37.337476247642996
22.577736329352607,37.310987058453804
22.56070930232558,37.305368139534885
22.58494007155635,37.31336429338104
22.546863148479428,37.30079890876566
22.47758430232558,37.277936889534885
22.47758430232558,37.277936889534885
22.47070930232558,37.275668139534886
22.55070930232558,37.30206813953488
22.55070930232558,37.30206813953488
22.523935108777195,37.29323265566392
22.683612528132034,37.34592620405101
22.72619317329332,37.35997781695424
22.63570930232558,37.33011813953488
22.65928073089701,37.337896710963456
22.667137873754154,37.340489568106314
22.674995016611295,37.34308242524917
22.598209302325582,37.31774313953488
22.517852159468436,37.29122528239203
22.585199098243947,37.313449772187944
22.706423588039865,37.3534538538206
22.664826949384405,37.339726963064294
22.787239914570478,37.3801232415757
22.80070930232558,37.384568139534885
22.788923588039868,37.3806788538206
22.715153746770024,37.35633480620155
22.655121067031462,37.336524021887826
22.723965116279068,37.359242558139535
22.685593023255812,37.34657976744186
22.595057128412538,37.316702922143584
22.554371274156566,37.30327659023911
22.62910930232558,37.32794013953489
22.60710930232558,37.320680139534886
22.57630930232558,37.31051613953488
22.62030930232558,37.32503613953489
22.47070930232558,37.275668139534886
22.498596626269244,37.28487095643629
22.55713787375415,37.30418956810631
22.667137873754154,37.340489568106314
22.624197674418603,37.32631930232559
22.69070930232558,37.34826813953489
22.66320930232558,37.339193139534885
22.66320930232558,37.339193139534885
22.50213787375415,37.28603956810631
22.630995016611294,37.328562425249174
22.66870930232558,37.341008139534885
22.656863148479427,37.337098908765654
22.671578867542973,37.34195509605662
22.686916198877306,37.34701641539695
22.747326949384405,37.366951963064295
22.71820930232558,37.35734313953488
22.64056224350205,37.331719610123116
22.679385772913815,37.344531374829
22.77115706351961,37.37481590072891
22.74486314847943,37.366138908765656
22.71239944317065,37.355425886013755
22.80070930232558,37.384568139534885
22.742474008207935,37.36535049247606
22.684238714090288,37.34613284541724
22.684238714090288,37.34613284541724
22.684238714090288,37.34613284541724
22.596423588039865,37.3171538538206
22.63570930232558,37.33011813953488
22.55713787375415,37.30418956810631
22.559245887691436,37.304885212705614
22.59948979013046,37.3181657005105
22.645811343141908,37.333451813004274
22.618872567631705,37.32456201708591
22.639076649264357,37.33122936402468
22.699688894162314,37.35123140484101
22.757665824064713,37.3703637917088
22.723965116279068,37.359242558139535
22.68850930232558,37.34754213953489
22.73195930232558,37.36188063953489
22.754662790697672,37.369372790697675
22.70477906976744,37.3529111627907
22.735476744186045,37.36304139534884
22.74698837209302,37.36684023255814
22.75241661939875,37.36863155416903
22.750370319274733,37.36795627512811
22.789522861647615,37.38087661411116
22.80070930232558,37.384568139534885
22.52570930232558,37.293818139534885
22.491773132112815,37.282619203364675
22.541423588039866,37.2990038538206
22.64670930232558,37.33374813953488
22.51470930232558,37.290188139534884
22.524222815839096,37.293327598994345
22.49820930232558,37.28474313953488
22.517852159468436,37.29122528239203
22.55320930232558,37.30289313953489
22.541423588039866,37.2990038538206
22.609656670746634,37.32152077111383
22.59170930232558,37.315598139534885
22.58070930232558,37.31196813953488
22.47070930232558,37.275668139534886
22.48720930232558,37.28111313953489
22.54522543135784,37.30025846211553
22.64016876178504,37.33158976115651
22.619995016611295,37.32493242524917
22.625177387431965,37.326642607619995
22.639219940623452,37.33127665017318
22.540922068283027,37.29883835230084
22.611134834240474,37.3220085650668
22.597092281048987,37.31737452251361
22.67420930232558,37.342823139534886
22.70720930232558,37.35371313953488
22.78970930232558,37.380938139534884
22.73751781296388,37.363714948045526
22.605709302325582,37.32021813953489
22.70053073089701,37.35150921096346
22.67828994748687,37.34416975243811
22.731515753938485,37.36173426856715
22.722137873754154,37.35863956810631
22.64945930232558,37.33465563953489
22.62883430232558,37.32784938953488
22.711334302325582,37.355074389534884
22.692954200284763,37.349008955861414
22.57630930232558,37.31051613953488
22.527428052325583,37.29438532703489
22.47070930232558,37.275668139534886
22.53417084078712,37.296610447227195
22.527824686940967,37.294516216457964
22.66870930232558,37.341008139534885
22.62328994748687,37.326019752438114
22.663794408708558,37.33938622464127
22.706423588039865,37.3534538538206
22.70922415381073,37.354378040524985
22.743812750601442,37.36579227746592
22.768978533094813,37.37409698568873
22.75945930232558,37.370955639534884
22.80070930232558,37.384568139534885
22.76770930232558,37.37367813953489
22.76597246022032,37.37310498164015
22.788016994633274,37.38037967799642
22.765805456171734,37.373049870304115
22.730901610017888,37.361531601073345
22.680132379248658,37.3447777549195
22.734074686940964,37.36257871645796
22.74994007155635,37.36781429338104
22.80070930232558,37.384568139534885
22.609096399099773,37.32133588147037
22.555870592648162,37.30377136534133
22.4887914941064,37.281635262822554
22.554042635658913,37.30316813953488
22.554042635658913,37.30316813953488
22.551652698551997,37.3023794602896
22.474219940623453,37.276826650173184
22.511495819179512,37.289127690096684
22.520355320024695,37.292051325375596
22.492172716959725,37.282751066364156
22.479470364272483,37.278559289977366
22.51556367125762,37.29047008128246
22.536086660816146,37.29724266783677
22.481895743003548,37.27935966495861
22.474546511627906,37.276934418604654
22.48789680232558,37.281340014534884
22.476302522664565,37.27751390224675
22.50202317093872,37.286001716177225
22.505324686940966,37.287091216457966
22.48208861267041,37.279423311948676
22.47070930232558,37.275668139534886
22.517188175565018,37.2910061677039
22.517188175565018,37.2910061677039
22.47070930232558,37.275668139534886
22.47070930232558,37.275668139534886
22.57224776386404,37.30917583184258
22.673786225402505,37.342683524150274
22.71270930232558,37.35552813953488
22.728872567631704,37.36086201708591
22.723776786988157,37.35918040947354
22.758985164394545,37.37079917401764
22.765033626649906,37.372795166561914
22.74790930232558,37.36714413953489
22.73140930232558,37.361699139534885
22.80070930232558,37.384568139534885
22.80070930232558,37.384568139534885
22.77912051727885,37.37744384046947
22.70929038340666,37.35439989629164
22.80070930232558,37.384568139534885
22.74570930232558,37.366418139534886
22.74198048876626,37.36518763106031
22.74477709893575,37.36611051241624
22.755963539613717,37.36980203783997
22.747673588039866,37.3670663538206
22.80070930232558,37.384568139534885
22.667137873754154,37.340489568106314
22.513923588039866,37.2899288538206
22.517852159468436,37.29122528239203
22.504382771713335,37.286780384432845
22.480709302325582,37.27896813953488
22.486058139534883,37.280733255813956
22.47070930232558,37.275668139534886
22.498995016611296,37.285002425249175
22.489566445182724,37.281890996677745
22.489566445182724,37.281890996677745
22.50396511627907,37.28664255813953
22.53320930232558,37.29629313953488
22.578151162790697,37.31112395348838
22.624197674418603,37.32631930232559
22.700941860465115,37.35164488372093
22.689430232558138,37.34784604651163
22.78848708010336,37.38053480620155
22.80070930232558,37.384568139534885
22.73863009440479,37.36408200092102
22.796125968992246,37.38305563953489
22.685209302325582,37.34645313953489
22.47070930232558,37.275668139534886
22.516226543704892,37.29068882919006
22.538985164394546,37.29819917401765
22.685209302325582,37.34645313953489
22.708616279069766,37.354177441860465
22.756709302325582,37.37004813953489
22.765033626649906,37.372795166561914
22.768036034998847,37.37378596131706
22.775803641948222,37.37634927161036
22.80070930232558,37.384568139534885
22.757495016611294,37.37030742524917
22.79563237924866,37.3828927549195
22.80070930232558,37.384568139534885
22.760301139060275,37.37123344565733
22.75570930232558,37.36971813953488
22.715153746770024,37.35633480620155
22.715153746770024,37.35633480620155
22.79006414103526,37.38105523630908
22.80070930232558,37.384568139534885
22.80070930232558,37.384568139534885
22.777137873754153,37.37678956810632
22.75487596899225,37.36944313953489
22.80070930232558,37.384568139534885
22.73470930232558,37.362788139534885
22.777686046511626,37.37697046511628
22.80070930232558,37.384568139534885
22.78334088127295,37.378836560587516
22.78334088127295,37.378836560587516
22.73470930232558,37.362788139534885
22.61213787375415,37.322339568106315
22.621566445182722,37.325450996677745
22.73470930232558,37.362788139534885
22.54613787375415,37.300559568106316
22.489566445182724,37.281890996677745
22.49820930232558,37.28474313953488
22.70445930232558,37.352805639534886
22.621959302325582,37.325580639534884
22.62910930232558,37.32794013953489
22.80070930232558,37.384568139534885
22.519238714090285,37.29168284541724
22.625607261509256,37.3267844660655
22.585199098243947,37.313449772187944
22.639076649264357,37.33122936402468
22.639076649264357,37.33122936402468
22.625607261509256,37.3267844660655
22.578464404366397,37.31122732320836
22.664826949384405,37.339726963064294
22.660153746770025,37.338184806201554
22.80070930232558,37.384568139534885
22.614555456171736,37.32313737030412
22.74994007155635,37.36781429338104
22.753566445182724,37.369010996677744
22.76320930232558,37.372193139534886
22.701709302325582,37.35189813953489
22.657709302325582,37.337378139534884
22.69070930232558,37.34826813953489
22.559555456171736,37.30498737030412
22.62301699463327,37.32592967799642
22.71820930232558,37.35734313953488
22.541423588039866,37.2990038538206
22.47070930232558,37.275668139534886
22.47070930232558,37.275668139534886
22.47070930232558,37.275668139534886
22.52147853309481,37.29242198568873
22.503709302325582,37.28655813953489
22.56970930232558,37.30833813953488
22.55320930232558,37.30289313953489
22.62301699463327,37.32592967799642
22.762632379248657,37.3720027549195
22.74994007155635,37.36781429338104
22.775324686940966,37.37619121645796
22.73195930232558,37.36188063953489
22.737247763864044,37.363625831842576
22.788016994633274,37.38037967799642
22.751820413436693,37.36843480620155
22.62959819121447,37.32810147286822
22.56848708010336,37.30793480620155
22.64182041343669,37.33213480620155
22.63570930232558,37.33011813953488
22.693944596443227,37.349335786593706
22.723062243502053,37.35894461012312
22.544042635658915,37.29986813953489
22.500709302325582,37.28556813953489
22.47070930232558,37.275668139534886
22.52227180232558,37.292683764534885
22.5617437850842,37.305709518845234
22.594459302325582,37.31650563953489
22.63570930232558,37.33011813953488
22.66320930232558,37.339193139534885
22.72619317329332,37.35997781695424
22.769771802325582,37.37435876453489
22.80070930232558,37.384568139534885
22.78848708010336,37.38053480620155
22.721264857881135,37.35835147286822
22.77070930232558,37.37466813953488
22.738834302325582,37.36414938953489
22.67695930232558,37.34373063953488
22.63570930232558,37.33011813953488
22.47070930232558,37.275668139534886
22.49133430232558,37.28247438953488
22.58620930232558,37.313783139534884
22.63570930232558,37.33011813953488
22.80070930232558,37.384568139534885
22.75519206094627,37.36954744987971
22.70967481956696,37.35452676022454
22.78695930232558,37.38003063953489
22.75120930232558,37.36823313953489
22.80070930232558,37.384568139534885
22.66415757818765,37.33950607056937
22.67237596899225,37.342218139534886
22.69987596899225,37.35129313953489
22.75487596899225,37.36944313953489
22.7726241959426,37.3753000544285
22.738123095429028,37.363914691259026
22.772743200630664,37.37533932597556
22.80070930232558,37.384568139534885
22.80070930232558,37.384568139534885
22.72870930232558,37.36080813953488
22.76220930232558,37.37186313953489
22.79100341997264,37.38136519835842
22.80070930232558,37.384568139534885
22.681909302325582,37.34536413953489
22.65550930232558,37.336652139534884
22.701709302325582,37.35189813953489
22.78461174134997,37.37925594441293
