ら戳,秨絃,程蔼,程,Μ絃,害禴,害%,Θユ秖,Θユ肂,セ痲ゑ,崔瞯(%),基瞓ゑ,秨絃计,Μ絃计,独芥礟基,独禦秈礟基,フ芥礟基,フ禦秈礟基,NASDAQ秨絃基,NASDAQΜ絃基,K_value,D_value,3らRSI,5らRSI,7らRSI,10らRSI,RSI_up_thrend,RSI_down_thrend,DIF,MACD,MACD_buy,MACD_sell
2017/12/18,341.5,343.5,339.5,341.0,-0.5,-0.15%,77,"26,303",18.05,3.52,4.21,10478.74,10506.52,4730.0,4230.0,4000.0,3000.0,6980.4,6994.76,22.585491911021233,37.313546400404455,65.45454545454544,33.842415827837556,0.6551397059565492,1.1291199204218396,2,0,-2.2225802795121585,-1.6799976376892791,0,0
2017/12/15,342.0,346.0,338.5,341.5,-3.0,-0.87%,601,"204,888",18.08,3.51,4.21,10517.21,10491.44,4730.0,4230.0,4000.0,3000.0,6871.55,6936.58,22.57312309542903,37.30946469125902,92.5925925925926,10.67907995618839,89.32941343828536,85.12001560553429,1,0,-2.2593412200673697,-1.713594435643703,0,0
2017/12/14,344.5,344.5,342.0,344.5,2.0,0.58%,111,"38,248",18.24,3.48,4.25,10494.6,10538.01,4730.0,4230.0,4000.0,3000.0,6887.38,6856.53,22.641398957497998,37.33199572574177,48.07692307692307,1.7418490397498885,3.656472751857012,98.91722972541412,1,0,-2.4770347664476735,-1.6921063316301277,0,0
2017/12/13,337.5,342.5,337.5,342.5,3.5,1.03%,102,"34,789",18.13,3.5,4.22,10447.11,10470.7,4700.0,4200.0,4000.0,3000.0,6880.41,6875.8,22.595881716118683,37.31697503608661,20.588235294117645,85.0695622667119,1.9292920776775424,99.91897317066194,0,1,-2.4515885690429973,-1.679660388158955,0,0
2017/12/12,341.5,341.5,337.0,339.0,-1.5,-0.44%,171,"57,743",17.95,3.54,4.18,10488.73,10443.28,4700.0,4200.0,4000.0,3000.0,6872.71,6862.32,22.516226543704885,37.29068882919006,0.0,5.01856870420556,77.2262883284442,99.91897317053079,0,3,-2.1670868615329937,-1.6536737467408702,0,0
2017/12/11,341.0,342.5,338.0,340.5,-1.0,-0.29%,94,"32,023",18.03,3.52,4.2,10438.33,10473.09,4710.0,4210.0,4000.0,3000.0,6847.64,6875.08,22.53182041343669,37.29583480620156,76.59574468085106,3.0845157310302285,97.486936860864,1.4195549757913037,1,0,-1.8997106914163169,-1.6554887943815495,0,0
2017/12/08,342.0,342.0,340.0,341.5,-1.5,-0.44%,155,"52,946",18.08,3.51,4.21,10406.35,10398.62,4720.0,4220.0,4000.0,3000.0,6859.95,6840.08,22.513752780586447,37.28987248736098,7.999999999999999,66.91253951527925,99.72993014977119,0.10036513186899154,0,2,-1.6199002242285587,-1.6516385332748522,1,0
2017/12/07,345.0,345.0,341.0,343.0,2.0,0.59%,70,"24,010",18.16,3.5,4.23,10404.42,10355.76,4770.0,4270.0,4000.0,3000.0,6785.74,6812.84,22.55679625884732,37.30407683518706,5.970149253731343,94.45430346051464,99.73049758377144,0.012593281412363915,0,2,-1.417379951938358,-1.6583146587323772,0,0
2017/12/06,348.0,348.5,340.0,341.0,-7.5,-2.15%,142,"48,895",18.05,3.52,4.21,10541.03,10393.92,4770.0,4270.0,4000.0,3000.0,6742.07,6776.38,22.499404954499493,37.28513770475227,46.153846153846146,99.15254237288136,2.950451874723335,0.001843755990273052,0,1,-1.1000921869141962,-1.6046514804225442,0,0
2017/12/05,346.5,351.5,346.5,348.5,-1.0,-0.29%,87,"30,217",18.45,3.44,4.3,10607.62,10566.85,4810.0,4310.0,4000.0,3000.0,6759.14,6762.21,22.71070930232558,37.35486813953489,94.28571428571428,99.65928449744465,0.2933679327607588,97.1545865584053,0,1,-1.3027526441101145,-1.5255170489480467,0,0
2017/12/04,351.0,351.5,348.0,349.5,1.0,0.29%,100,"35,081",18.5,3.43,4.31,10617.27,10651.11,4810.0,4310.0,4000.0,3000.0,6897.13,6775.37,22.740709302325577,37.36476813953489,100.0,5.873493975903614,0.051216449133179145,99.78352519427919,2,0,-1.631562861925886,-1.3642896019001651,0,1
2017/12/01,345.0,351.5,343.0,348.5,1.5,0.43%,153,"53,282",18.45,3.44,4.3,10591.62,10600.37,4810.0,4310.0,4000.0,3000.0,6844.04,6847.59,22.71070930232558,37.35486813953489,100.0,0.7936507936507937,0.010459439306572916,15.249191354370264,2,0,-1.8493306255826951,-1.2531715064266613,0,0
2017/11/30,346.5,347.0,340.5,347.0,2.0,0.58%,372,"128,897",18.37,3.46,4.28,10623.2,10560.44,4830.0,4330.0,4000.0,3000.0,6852.8,6873.97,22.67499501661129,37.34308242524917,12.903225806451614,0.16299918500407498,95.69551371993995,83.81347426314085,1,0,-1.8458366711871577,-1.1378469413159809,0,0
2017/11/29,343.5,347.0,343.0,345.0,0.0,0.00%,143,"49,105",18.26,3.48,4.25,10735.24,10713.55,4850.0,4350.0,4000.0,3000.0,6907.28,6824.39,22.602709302325586,37.319228139534886,0.0,0.0,99.54077239531841,7.110788275425715,0,0,-1.7763467632685774,-1.0504208866382705,0,0
2017/11/28,346.5,347.0,343.0,345.0,-1.5,-0.43%,73,"25,226",18.26,3.48,4.25,10733.56,10707.07,4850.0,4350.0,4000.0,3000.0,6893.72,6912.36,22.602709302325586,37.319228139534886,0.0,93.49289454001496,20.947478625021816,0.4179058206778283,0,1,-1.6618146006049417,-0.9826495190960876,0,0
2017/11/27,348.0,348.0,345.0,346.5,-2.0,-0.57%,83,"28,610",18.34,3.46,4.27,10836.82,10750.93,4840.0,4340.0,4000.0,3000.0,6889.91,6878.52,22.652209302325577,37.335563139534884,0.0,99.05724825795872,78.9947697569622,0.17824082833344015,0,1,-1.644185336978239,-0.942256185531538,0,0
2017/11/24,350.0,350.0,348.5,348.5,-1.5,-0.43%,92,"32,103",18.45,3.44,4.3,10847.79,10854.09,4850.0,4350.0,4000.0,3000.0,6878.11,6889.16,22.718209302325576,37.35734313953488,88.88888888888887,27.81507769038941,10.058746954170699,0.014293790033991826,3,0,-1.8395867446840841,-0.8649536164665282,0,0
2017/11/23,349.5,351.0,349.5,350.0,-1.0,-0.28%,36,"12,773",18.53,3.43,4.32,10837.61,10854.57,4850.0,4350.0,4000.0,3000.0,,,22.767709302325578,37.37367813953489,98.27586206896551,74.22008913267055,0.8604454906837816,93.24288256586956,2,0,-2.1895050978696986,-0.8292071091360337,0,0
2017/11/22,348.5,351.0,346.0,351.0,4.0,1.15%,223,"77,612",18.58,3.42,4.33,10815.4,10822.59,4830.0,4330.0,4000.0,3000.0,6869.53,6867.36,22.80070930232558,37.384568139534885,41.30434782608695,14.044761595848195,0.4494464135637812,9.031494732043305,2,0,-2.5660989945120605,-0.74692436514863,0,0
2017/11/21,342.0,347.5,342.0,347.0,5.0,1.46%,132,"45,435",18.37,3.46,4.28,10688.22,10779.24,4830.0,4330.0,4000.0,3000.0,6820.55,6862.48,22.650709302325577,37.33506813953488,67.27272727272727,1.7034068136272542,0.05804431332098504,77.31722912519328,2,0,-2.614899219033589,-0.7285951570197869,0,0
2017/11/20,343.0,344.0,341.0,342.0,-3.0,-0.87%,119,"40,556",18.1,3.51,4.22,10706.79,10664.55,4870.0,4370.0,4000.0,3000.0,6789.28,6790.71,22.500709302325586,37.28556813953489,17.64705882352941,0.9253547193090688,90.13805396515707,98.58348213876124,1,0,-2.270060244236902,-0.647948574146924,0,0
2017/11/17,343.5,346.0,343.5,345.0,1.5,0.44%,120,"41,291",18.26,3.48,4.25,10673.43,10701.64,4840.0,4340.0,4000.0,3000.0,6794.45,6782.79,22.528944596443228,37.29488578659371,3.846153846153845,0.1907183725365544,12.332013490279712,2.2825644090827453,1,0,-2.0641739855802257,-0.6543549944049816,0,0
2017/11/16,348.0,348.5,343.5,343.5,-2.0,-0.58%,107,"36,965",18.18,3.49,4.24,10629.16,10625.04,4830.0,4330.0,4000.0,3000.0,6742.33,6793.29,22.470709302325577,37.275668139534886,0.0,85.65555047967108,70.91405819573896,1.0945530546244835,0,1,-1.7586366301955536,-0.6169691272124114,0,0
2017/11/15,348.0,349.0,344.5,345.5,-3.5,-1.00%,212,"73,393",18.29,3.47,4.26,10662.08,10630.65,4850.0,4350.0,4000.0,3000.0,6700.68,6706.21,22.502137873754148,37.28603956810631,0.0,16.219723183391007,97.19138871717688,84.05964918264668,0,2,-1.4830796910651998,-0.613279389672302,0,0
2017/11/14,350.0,351.0,349.0,349.0,-0.5,-0.14%,90,"31,498",18.48,3.44,4.3,10716.59,10687.18,4830.0,4330.0,4000.0,3000.0,6733.87,6737.87,22.51785215946844,37.29122528239203,79.41176470588233,64.45672191528543,3.2993110696895296,99.73307414537015,2,0,-1.4534331296143248,-0.5450479380398934,0,0
2017/11/13,350.0,351.0,348.0,349.5,-1.0,-0.29%,61,"21,165",18.5,3.43,4.31,10728.22,10683.92,4830.0,4330.0,4000.0,3000.0,6727.39,6757.6,22.541423588039866,37.2990038538206,23.684210526315784,94.75119291070213,1.883840759662615,12.430511359150493,0,1,-1.3944524911135543,-0.5385574519026074,0,0
2017/11/10,348.5,350.5,348.0,350.5,1.5,0.43%,26,"9,107",18.27,3.42,4.57,10713.67,10732.67,4850.0,4350.0,4000.0,3000.0,6736.39,6750.94,22.588566445182728,37.31456099667774,57.14285714285714,4.697532950321056,75.49035861857878,12.430511363502973,1,0,-1.3370706217381212,-0.5114604240976867,0,0
2017/11/09,351.5,352.0,349.0,349.0,-1.5,-0.43%,106,"37,110",18.2,3.44,4.55,10802.95,10743.27,4840.0,4340.0,4000.0,3000.0,6737.45,6750.05,22.470709302325577,37.275668139534886,87.50000000000001,3.0420353982300887,99.35090419483039,0.3451530643012861,1,0,-1.23165491760102,-0.526001464200639,0,0
2017/11/08,349.5,351.5,349.0,350.5,0.5,0.14%,80,"28,059",18.27,3.42,4.57,10839.44,10818.99,4830.0,4330.0,4000.0,3000.0,6764.85,6789.12,22.553209302325577,37.30289313953489,7.954545454545454,64.50304259634889,16.932169782849662,0.022148621507403377,0,1,-1.1428275291554542,-0.5231861331593146,0,0
2017/11/07,351.0,352.0,350.0,350.0,1.0,0.29%,44,"15,556",18.25,3.43,4.57,10820.83,10840.34,4840.0,4340.0,4000.0,3000.0,6785.44,6767.78,22.521478533094808,37.292421985688726,5.263157894736842,98.46894138232722,16.932052636255047,0.0021382465815236768,0,1,-1.0255558074790088,-0.5508722418034937,0,0
2017/11/06,349.0,351.5,349.0,349.0,-4.5,-1.27%,144,"50,306",18.2,3.44,4.55,10856.56,10786.19,4820.0,4320.0,4000.0,3000.0,6763.3,6786.44,22.470709302325577,37.275668139534886,42.857142857142854,22.28274325328051,0.9809063574743064,93.77257198133177,2,0,-0.7718663618849746,-0.5196783912481113,0,0
2017/11/03,354.0,355.0,351.5,353.5,-0.5,-0.14%,41,"14,534",18.43,3.39,4.61,10797.91,10800.77,4830.0,4330.0,4000.0,3000.0,6737.09,6764.44,22.624709302325577,37.32648813953489,98.50746268656715,22.33250620347395,0.09006064941447711,93.77257213961089,2,0,-0.8186574133356999,-0.5145529435996947,0,0
2017/11/02,352.0,355.0,352.0,354.0,0.5,0.14%,58,"20,547",18.46,3.39,4.62,10797.63,10788.51,4840.0,4340.0,4000.0,3000.0,6709.39,6714.94,22.64670930232558,37.33374813953488,32.83582089552239,2.5513819985825648,0.012240950877064132,99.8912495454445,2,0,-0.9046538839024834,-0.4655600381959731,0,0
2017/11/01,351.0,353.5,351.0,353.5,3.5,1.00%,35,"12,362",18.43,3.39,4.61,10816.04,10806.36,4810.0,4310.0,4000.0,3000.0,6758.64,6716.53,22.624709302325577,37.32648813953489,31.81818181818181,0.3245248029670839,90.97660521159234,2.6978420931134965,1,0,-0.9121671407510804,-0.4522475702279196,0,0
2017/10/31,350.5,352.5,350.0,350.0,-2.5,-0.71%,137,"47,861",18.25,3.43,4.57,10768.9,10793.8,4830.0,4330.0,4000.0,3000.0,6713.71,6727.67,22.470709302325577,37.275668139534886,0.0,0.0,90.9765075240879,93.1804287495033,0,0,-0.6793979938087205,-0.40406057787704536,0,0
2017/10/30,351.5,355.0,351.0,352.5,0.0,0.00%,87,"30,622",18.38,3.4,4.6,10777.6,10756.87,4820.0,4320.0,4000.0,3000.0,6693.77,6698.96,22.57383430232558,37.30969938953489,0.0,87.16875871687587,99.67498948495391,19.743064140262717,0,2,-0.588781402710481,-0.3430329413176916,0,0
2017/10/27,353.0,355.0,351.0,352.5,-1.0,-0.28%,67,"23,757",18.38,3.4,4.6,10757.35,10709.11,4820.0,4320.0,4000.0,3000.0,6635.03,6701.26,22.57383430232558,37.30969938953489,0.0,87.16875871687587,3.8721225152159935,87.16737765390594,0,1,-0.464557587851175,-0.3343782953319179,0,0
2017/10/26,355.0,355.5,353.5,353.5,-1.5,-0.42%,35,"12,414",18.43,3.39,4.61,10735.35,10734.76,4850.0,4350.0,4000.0,3000.0,6567.59,6556.77,22.615084302325577,37.323311889534885,78.94736842105263,99.10802775024777,90.55221952660185,4.379746549023187,0,1,-0.4265183537892199,-0.2818648473090709,0,0
2017/10/25,356.5,357.5,355.0,355.0,-1.5,-0.42%,51,"18,183",18.51,3.38,4.63,10771.4,10750.57,4840.0,4340.0,4000.0,3000.0,6587.22,6563.89,22.676959302325578,37.34373063953488,83.33333333333333,5.496015388843089,25.68999580913609,0.8388499576545198,1,0,-0.5372171008041278,-0.3417060329241066,0,0
2017/10/24,354.5,356.5,354.0,356.5,2.5,0.71%,45,"16,051",18.59,3.37,4.65,10749.9,10743.78,4860.0,4360.0,4000.0,3000.0,6598.6,6598.43,22.738834302325586,37.36414938953489,100.0,87.30378578024008,82.88865480929967,80.33435106530163,3,0,-0.6961494346186896,-0.2941789480668067,0,0
2017/10/23,355.5,357.0,352.5,354.0,0.0,0.00%,45,"15,988",18.46,3.39,4.62,10759.47,10735.21,4850.0,4350.0,4000.0,3000.0,6641.57,6586.83,22.602709302325586,37.319228139534886,8.333333333333332,31.952662721893486,6.316110907536338,16.039924668268768,0,1,-0.7361518034566643,-0.32931089182885553,0,0
2017/10/20,352.5,356.5,352.5,354.0,1.5,0.43%,128,"45,439",18.46,3.39,4.62,10737.87,10728.88,4870.0,4370.0,4000.0,3000.0,6633.37,6629.05,22.602709302325586,37.319228139534886,80.7017543859649,78.14281835460223,1.630366241234929,99.05701928989387,2,0,-0.7637744370867949,-0.24932850364516346,0,0
2017/10/19,356.0,356.5,352.5,352.5,-5.5,-1.54%,81,"28,791",18.38,3.4,4.6,10745.77,10760.29,4840.0,4340.0,4000.0,3000.0,6583.7,6605.07,22.553209302325577,37.30289313953489,40.90909090909091,9.039459204527589,72.64886458822338,13.584035274793319,1,0,-0.7115578794716839,-0.27506987318196097,0,0
2017/10/18,353.5,358.0,350.0,358.0,7.5,2.14%,109,"38,725",18.67,3.35,4.67,10773.85,10720.28,4870.0,4370.0,4100.0,3100.0,6634.26,6624.22,22.734709302325577,37.362788139534885,73.91304347826087,3.0503978779840852,20.59900004262912,92.85464036169563,1,0,-0.889106085868832,-0.2270640892186697,0,0
2017/10/17,356.5,356.5,350.0,350.5,-3.0,-0.85%,109,"38,274",18.27,3.42,4.57,10790.35,10723.15,4880.0,4380.0,4000.0,3000.0,6621.42,6623.66,22.487209302325578,37.28111313953489,12.121212121212125,63.46826586706647,98.58636379160515,98.23906792801273,0,2,-0.6827897080575553,-0.28226126952450936,0,0
2017/10/16,354.0,356.5,351.0,353.5,2.0,0.57%,140,"49,637",18.43,3.39,4.61,10735.14,10774.21,4890.0,4390.0,4000.0,3000.0,6622.55,6624.0,22.586209302325578,37.313783139534884,5.970149253731343,24.8046875,18.340828449153463,16.308743020960218,0,1,-0.5877053173521745,-0.3607139984463935,0,0
2017/10/13,355.0,355.0,350.5,351.5,-4.5,-1.26%,63,"22,020",18.33,3.41,4.59,10712.48,10724.09,4880.0,4380.0,4000.0,3000.0,6613.21,6605.8,22.566959302325586,37.307430639534886,46.153846153846146,97.8245514903235,90.19186806484078,0.1932340154700422,0,1,-0.3050673449631631,-0.6212265102569757,1,0
2017/10/12,353.5,356.5,351.5,356.0,-2.0,-0.56%,100,"35,527",18.56,3.37,4.65,10668.39,10711.44,4880.0,4380.0,4000.0,3000.0,6594.76,6591.51,22.690709302325576,37.34826813953489,31.578947368421048,23.924684746933842,96.78769645827342,0.19323401555596725,1,0,-0.23260844427812805,-0.8961961635654162,0,0
2017/10/11,360.0,360.0,354.0,358.0,1.0,0.28%,192,"68,711",18.67,3.35,4.67,10576.12,10641.19,4870.0,4370.0,4000.0,3000.0,6586.73,6603.55,22.683612528132034,37.34592620405101,97.1153846153846,87.02447655558832,23.389100706787804,0.009306638485373466,3,0,-0.3912865973051112,-1.2343349809095814,0,0
2017/10/06,354.0,357.5,354.0,357.0,-0.5,-0.14%,41,"14,638",18.61,3.36,4.66,10538.21,10532.81,4830.0,4330.0,4000.0,3000.0,6566.95,6590.18,22.66232220555139,37.338900397599396,34.02061855670103,94.55277004023523,0.4324439318317861,0.009306590897928992,0,1,-0.4735807257533793,-1.5937039673944238,0,0
2017/10/05,352.0,357.5,352.0,357.5,5.5,1.56%,77,"27,423",18.64,3.36,4.67,10473.28,10518.27,4840.0,4340.0,4000.0,3000.0,6552.87,6585.36,22.67296736684171,37.34241330082521,81.4159292035398,32.22573839662447,0.4324441122193932,5.553801024467143e-05,3,0,-0.5462749664164335,-2.0040201938577145,0,0
2017/10/03,355.0,357.5,351.5,352.0,-3.5,-0.98%,76,"26,917",18.35,3.41,4.59,10462.7,10469.35,4850.0,4350.0,4000.0,3000.0,6523.74,6531.71,22.535099546228018,37.29691692002269,88.52459016393443,0.9318940747068416,0.040422005739924834,58.67849920645311,2,0,-0.3383861613511385,-2.3830248215382563,0,0
2017/10/02,353.0,356.0,353.0,355.5,4.5,1.28%,81,"28,746",18.53,3.38,4.64,10425.1,10465.16,4850.0,4350.0,4000.0,3000.0,6506.08,6516.72,22.583209302325578,37.31279313953489,49.99999999999999,0.9324009324009324,0.040422550393446166,8.543943078550953,2,0,-0.2463042878117676,-2.711534293877231,0,0
2017/09/30,350.0,351.0,350.0,351.0,1.5,0.43%,8,"2,821",18.3,3.42,4.58,10362.55,10383.94,4860.0,4360.0,4000.0,3000.0,,,22.515709302325586,37.29051813953488,1.5873015873015872,0.0995685363425158,0.0003596501323512487,94.94379332875435,2,0,0.30753554769222546,-3.0296702392923884,0,0
2017/09/29,351.0,353.5,348.0,349.5,-1.0,-0.29%,320,"111,921",18.22,3.43,4.56,10319.69,10329.94,4880.0,4380.0,4100.0,3100.0,6461.28,6495.96,22.493209302325578,37.283093139534884,0.0,0.0,49.680337145077104,99.95578914267787,0,0,1.073599693405356,-3.1900302782485013,0,0
2017/09/28,359.5,359.5,350.0,350.5,-10.0,-2.77%,277,"97,502",18.27,3.42,4.57,10351.42,10296.45,4880.0,4380.0,4100.0,3100.0,6437.96,6453.45,22.478959302325578,37.278390639534884,0.0,0.0,11.095267330785122,99.9687118772645,0,0,1.7812146620296971,-3.353883457440222,0,0
2017/09/27,363.5,363.5,358.5,360.5,0.0,0.00%,72,"26,013",18.8,3.33,4.71,10322.44,10326.68,4890.0,4390.0,4100.0,3100.0,6414.37,6453.26,22.651423588039865,37.3353038538206,0.0,41.118421052631575,92.5132815692685,99.99799629998371,0,3,1.8312073723534468,-3.5135630959975237,0,0
2017/09/26,362.5,362.5,358.5,360.5,-2.0,-0.55%,68,"24,522",18.8,3.33,4.71,10333.44,10257.02,4900.0,4400.0,4100.0,3100.0,6391.85,6380.16,22.658209302325577,37.33754313953489,0.0,13.455328310010765,99.90392552340136,7.090336998579248,0,2,1.8938350517506135,-3.6986904247103323,0,0
2017/09/25,360.0,363.0,358.0,362.5,0.0,0.00%,82,"29,661",18.9,3.31,4.73,10442.05,10335.89,4880.0,4380.0,4100.0,3100.0,6403.11,6370.59,22.688209302325586,37.34744313953489,29.999999999999996,88.85017421602787,99.92551210428307,1.4232375632921583,0,2,1.844405870882952,-3.9026127568930984,0,0
2017/09/22,366.0,368.5,360.0,362.5,-3.5,-0.96%,133,"48,246",18.9,3.31,4.73,10571.65,10449.68,4890.0,4390.0,4100.0,3100.0,6401.44,6426.92,22.688209302325586,37.34744313953489,15.789473684210524,99.79067181265127,99.99155895542073,73.09759496007639,0,2,1.5635794491809063,-4.070293414626135,0,0
2017/09/21,365.5,370.0,365.5,366.0,0.5,0.14%,164,"60,255",19.08,3.28,4.78,10506.85,10578.44,4890.0,4390.0,4100.0,3100.0,6448.57,6422.69,22.740709302325577,37.36476813953489,86.36363636363635,99.86416734582994,10.319639078880169,99.69516040608588,0,1,0.8260362062203512,-4.21690023478766,0,0
2017/09/20,362.0,366.0,357.5,365.5,-0.5,-0.14%,157,"56,840",19.06,3.28,4.77,10568.58,10519.17,4910.0,4410.0,4200.0,3200.0,6459.74,6456.04,22.759459302325578,37.370955639534884,99.5515695067265,99.97409997409996,2.796327470643519,14.732039762799204,0,1,0.20355684947827515,-4.348804815051497,0,0
2017/09/19,365.0,368.0,362.5,366.0,1.0,0.27%,136,"49,701",19.08,3.28,4.78,10653.34,10576.14,4900.0,4400.0,4200.0,3200.0,6465.57,6461.32,22.767709302325578,37.37367813953489,100.0,14.999028560326405,64.0128257971961,4.288877846157911,1,0,-0.7975503563921507,-4.539099219908538,0,0
2017/09/18,353.0,366.5,353.0,365.0,12.0,3.40%,229,"82,927",19.03,3.29,4.76,10590.8,10631.57,4900.0,4400.0,4200.0,3200.0,6460.1,6454.64,22.773952545568825,37.37573840980515,100.0,5.303030303030304,99.33234849406489,0.5302280787078979,1,0,-1.7328173667010558,-4.666335210886505,0,0
2017/09/15,351.0,355.0,349.0,353.0,0.5,0.14%,523,"184,536",18.4,3.4,4.61,10556.82,10580.41,4930.0,4430.0,4300.0,3300.0,6426.16,6448.47,22.66482694938441,37.33972696306429,20.253164556962023,54.204829308909254,19.836137899937423,89.81230145006857,0,1,-1.8958990072524105,-4.845077331409536,0,0
2017/09/14,348.0,353.0,348.0,352.5,2.5,0.71%,97,"33,898",18.38,3.4,4.6,10533.99,10553.57,4910.0,4410.0,4300.0,3300.0,6439.46,6429.08,22.64541518467852,37.33332108071136,9.433962264150944,98.57881136950905,7.627457801795957,3.8316647388692284,0,1,-1.9746555883597807,-4.924802323573698,0,0
2017/09/13,351.5,352.5,350.0,350.0,-3.5,-0.99%,81,"28,420",18.25,3.43,4.57,10596.36,10532.88,4920.0,4420.0,4300.0,3300.0,6440.72,6460.19,22.54835636114911,37.30129166894665,35.99999999999999,25.75143532590341,1.4366428433455667,67.00545682091256,2,0,-1.9573644524152198,-5.050652330475369,0,0
2017/09/12,355.0,356.5,351.0,353.5,-1.5,-0.42%,120,"42,289",18.43,3.39,4.61,10610.33,10610.35,4910.0,4410.0,4300.0,3300.0,6448.81,6454.28,22.68423871409029,37.346132845417245,97.36842105263159,12.535963830661736,85.24825360572146,99.02514017385201,1,0,-2.2122784650471203,-5.011755932055672,0,0
2017/09/11,355.0,355.5,354.5,355.0,0.5,0.14%,80,"28,298",18.51,3.38,4.63,10630.16,10572.16,4920.0,4420.0,4300.0,3300.0,6411.18,6432.26,22.74247400820793,37.36535049247606,36.99999999999999,3.5138248847926272,5.368006053124129,9.25076171097458,1,0,-2.645462845314853,-5.034323028800227,0,0
2017/09/08,351.5,354.5,348.5,354.5,6.0,1.72%,161,"56,837",18.48,3.39,4.63,10553.9,10609.95,4940.0,4440.0,4300.0,3300.0,6389.65,6360.19,22.72306224350205,37.35894461012312,23.529411764705877,79.02316844082655,59.066420361643935,89.00362913789644,0,1,-2.9562478129246874,-4.873685548835289,0,0
2017/09/07,351.0,352.0,348.0,348.5,-3.5,-0.99%,161,"56,255",18.17,3.44,4.55,10564.79,10538.51,4910.0,4410.0,4300.0,3300.0,6402.94,6397.87,22.490121067031463,37.28207402188782,0.0,7.2632190586868095,98.03774952983031,27.839149230123812,0,2,-2.9281042943041484,-4.744152880871028,0,0
2017/09/06,353.0,353.0,349.0,352.0,-1.0,-0.28%,123,"43,267",18.35,3.41,4.59,10593.87,10547.86,4920.0,4420.0,4300.0,3300.0,6394.35,6393.31,22.62600341997264,37.326915198358414,69.23076923076923,51.448170731707314,12.791237380083071,99.50341705606323,2,0,-3.0786832317114663,-4.396365934436283,0,0
2017/09/05,351.5,353.0,350.5,353.0,-1.0,-0.28%,144,"50,823",18.4,3.4,4.61,10584.1,10617.84,4900.0,4400.0,4200.0,3200.0,6414.82,6375.57,22.70027451971689,37.351424661274024,11.320754716981131,96.25036905816357,85.14173894647767,17.367964601735757,0,1,-3.315186773904543,-4.0874116999989285,0,0
2017/09/04,352.5,354.0,350.0,354.0,1.0,0.28%,114,"40,001",18.46,3.39,4.62,10585.44,10569.87,4900.0,4400.0,4200.0,3200.0,,,22.747483495873972,37.36700362340585,42.30769230769232,17.14886901630721,34.725668527251955,93.41910395818785,1,0,-3.6324667601377314,-3.6763530692688633,0,0
2017/09/01,355.5,356.0,351.5,353.0,-2.5,-0.70%,86,"30,431",18.4,3.4,4.61,10576.27,10594.82,4880.0,4380.0,4200.0,3200.0,6442.17,6435.33,22.726193173293318,37.35997781695424,90.56603773584905,80.67484662576686,99.25862700939413,93.41910395732258,1,0,-4.022777335146202,-3.2768379517025217,0,1
2017/08/31,356.5,356.5,350.5,355.5,0.5,0.14%,180,"63,648",18.53,3.38,4.64,10586.65,10585.78,4840.0,4340.0,4200.0,3200.0,6385.8,6428.66,22.78461174134997,37.379255944412925,26.229508196721305,41.222570532915356,23.10773261792864,1.2742341405312918,0,1,-4.576987889645807,-2.947664011605512,0,0
2017/08/30,354.0,355.0,349.0,355.0,2.5,0.71%,168,"59,069",18.51,3.38,4.63,10511.59,10569.4,4860.0,4360.0,4200.0,3200.0,6308.68,6368.31,22.80070930232558,37.384568139534885,73.21428571428572,98.87892376681614,90.97353061587563,81.99569944388783,0,1,-5.1159695371759435,-2.660190225770081,0,0
2017/08/29,354.5,354.5,348.0,352.5,-2.5,-0.70%,130,"45,582",18.38,3.4,4.6,10518.69,10496.57,4880.0,4380.0,4200.0,3200.0,6228.9,6301.89,22.757288249694003,37.370239192166466,46.153846153846146,29.635854341736692,90.97350643115162,2.217546695706836,1,0,-5.5640374649372015,-2.428731483774027,0,0
2017/08/28,353.0,355.0,348.0,355.0,2.0,0.57%,146,"51,549",18.51,3.38,4.63,10502.8,10525.98,4820.0,4320.0,4200.0,3200.0,6286.01,6283.02,22.80070930232558,37.384568139534885,98.46938775510205,88.08619707613444,2.6006907252014115,0.8008446862021087,3,0,-6.1950036205170145,-2.314230858388389,0,0
2017/08/25,353.5,353.5,348.5,353.0,-0.5,-0.14%,100,"35,079",18.4,3.4,4.61,10497.86,10515.51,4810.0,4310.0,4200.0,3200.0,6293.81,6265.64,22.714622345803843,37.35615944388271,40.90909090909091,88.08167141500473,76.19097772560181,76.34905740622513,0,1,-6.782964006431314,-2.1166653644214652,0,0
2017/08/24,345.0,353.5,345.0,353.5,10.5,3.06%,197,"69,057",18.43,3.39,4.61,10414.66,10488.96,4810.0,4310.0,4200.0,3200.0,6294.82,6271.33,22.711334302325586,37.355074389534884,83.0508474576271,5.0849780701754375,3.1391727582245754,1.6350629770553908,3,0,-7.3711176043594255,-2.0626633304332587,0,0
2017/08/23,348.0,349.5,341.0,343.0,-5.0,-1.44%,164,"56,710",17.88,3.5,4.48,10418.32,10406.81,4810.0,4310.0,4200.0,3200.0,6263.47,6278.41,22.56499501661129,37.306782425249175,80.76923076923076,69.75982532751091,1.4135121625346283,0.4744179142834086,3,0,-7.276417395105966,-1.960626231804781,0,0
