3らRSI,5らRSI,7らRSI,10らRSI,RSI_up_thrend,RSI_down_thrend
70.58823529411764,19.745222929936308,2.0344686926371613,99.99755550480445,2,0
100.0,3.969270166453265,2.0349875044626917,6.040260937806809,2,0
30.769230769230766,3.8461538461538467,99.9334063824546,6.040260925194783,1,0
7.692307692307692,3.2258064516129026,99.98990423445252,98.62055161161075,1,0
0.0,99.80836793356755,8.776517971076139,99.80042449705493,0,1
0.0,99.96801023672424,8.776527692701348,99.9904771421141,0,1
100.0,12.500000000000002,97.22962603989984,42.36155277482321,1,0
100.0,12.500000000000002,99.45383904971179,0.33147868087960075,1,0
21.249999999999996,94.73684210526315,99.96130175044706,73.10567884248198,0,2
15.999999999999998,98.62150452934226,51.816235379847626,87.86870422850518,0,1
86.53846153846155,99.85661614092585,0.6892797386981341,1.956368926460117,0,1
100.00000000000001,60.9375,65.56135668756802,0.3322255688610644,1,0
100.0,1.3859275053304903,80.45584045584046,91.23975526358484,1,0
72.72727272727273,57.71750723754381,3.1901368498814344,6.626232138236974,2,0
3.3653846153846154,71.34744450180692,0.7314081326164462,59.83616974270333,0,1
44.62809917355372,5.105829929446713,87.18068671878817,4.8265905504893665,1,0
55.10204081632653,1.5376013419066255,9.143742819597865,0.16887943113007628,1,0
11.111111111111109,81.75182481751825,52.05837481933514,93.54894391023318,0,1
1.639344262295082,12.176619334759774,6.838083284111045,96.83664990205838,0,1
69.23076923076924,45.37205081669691,0.3553628770694247,2.6404218429000723,2,0
18.29268292682927,9.499683343888535,90.90369976227461,0.4025968814957707,1,0
40.0,0.7380073800738008,94.67066985325951,92.73694658142837,1,0
10.714285714285715,87.46310393040237,4.446442602898409,99.16761866962413,0,1
1.6393442622950816,91.62742019884877,0.924008740122752,99.9451164754013,0,1
80.1980198019802,7.357578305654823,89.36727717870345,46.109066957187906,1,0
85.71428571428571,2.0283975659229205,98.28710372071134,1.19126625153056,1,0
16.0,84.79387249380491,99.8353121482978,94.82449720839487,0,2
1.7241379310344824,96.63425579655947,55.747821060454775,29.75523120736047,0,1
73.97260273972603,99.53464322647363,2.4625058901905983,93.07894527226662,0,1
94.02985074626865,64.74215246636771,92.73510428302922,99.6362976363171,1,0
100.0,4.88268864933418,37.16743545646081,21.883961477008583,1,0
76.3157894736842,90.07717750826903,90.46924600849765,91.1268230555149,0,3
10.81081081081081,44.278741865509765,99.25982909333229,99.70952388174523,0,3
84.1726618705036,87.2991347342398,29.0135004802265,14.655446518692957,0,1
53.42465753424657,98.54790154064104,88.07736101255796,0.9630984536410147,0,1
84.48275862068965,37.06293706293706,99.41604800951913,0.12773210284559067,1,0
96.55172413793105,84.71492114840277,19.905871049682816,55.39635264041925,2,0
50.9090909090909,98.88790035587188,1.9268711739335378,55.39635273238713,0,1
79.54545454545455,26.147508826990975,0.3550823325492138,0.3316790822918189,3,0
97.05882352941175,3.646119977985691,45.11990224530319,94.32634946674415,1,0
37.93103448275862,0.9094028826355525,45.12041912806394,9.043106000653955,1,0
8.474576271186441,35.47486033519553,0.6729167073691495,1.4075360444198357,0,1
0.0,35.11235955056179,92.04914392238062,1.4075357669304953,0,2
22.499999999999996,1.2853470437017995,12.372735954419644,0.008285933216889323,1,0
30.0,89.12300683371299,2.6691553896406908,92.06288158114121,0,1
3.571428571428571,16.361735493988498,2.669196907713606,5.485779858693607,0,1
83.33333333333334,4.734848484848485,0.03426199659337862,83.42455826353009,2,0
23.809523809523814,4.734848484848485,88.96842055229735,4.121512694279136,1,0
10.638297872340425,0.1297016861219196,7.619929664579056,59.338963658492936,1,0
0.0,85.03401360544218,78.00595594671815,95.78146428548132,0,1
0.0,10.26031894934334,5.802000406870034,99.67424474400127,0,1
77.77777777777779,71.95233730522456,51.08181155171674,99.97401183253562,2,0
15.555555555555557,7.97683162280256,91.9106310124008,99.99689202714603,1,0
62.88659793814432,43.73640037301834,99.07985973793139,99.99959123822339,1,0
11.538461538461535,85.61779896702423,99.89489566361793,7.949311897784361,0,2
36.36363636363636,97.66744418527158,99.98266916136427,96.16657742714406,0,2
70.21276595744682,99.62406015037594,99.99677216313488,12.475415142948702,0,2
100.0,100.0,11.634291293856972,92.81951044174511,0,0
100.0,100.0,94.63279068857683,4.337539058759047,0,0
100.0,16.77762982689747,16.891492207832368,51.024433427103425,1,0
100.00000000000001,92.70072992700729,90.09851487290068,91.67135703707929,2,0
26.53061224489796,22.092618384401113,6.128171217106501,2.680628060814056,3,0
88.57142857142857,86.78576701609332,43.19016593144946,0.3793034189482995,3,0
30.927835051546392,8.481305038256098,84.90587824089677,0.023053699906237072,1,0
81.25,36.940298507462686,3.938020280292775,89.3057122247676,2,0
12.616822429906541,75.29239766081871,0.7612044885147392,8.993231894837006,0,1
31.03448275862069,5.712701053799223,0.06818472988786922,8.993231901913653,2,0
54.54545454545454,1.426872770511296,85.0061769869308,98.0200820050439,1,0
10.0,0.1857010213556175,12.231621459368007,16.638329409664276,1,0
2.816901408450704,79.49777495232041,12.231461790212286,95.26491845361137,0,1
0.0,15.979546180888464,96.00593876259553,11.798992519048916,0,2
69.23076923076923,16.0,22.11755470513198,77.50252578593052,1,0
22.857142857142858,92.39723535831212,93.38578298212421,4.874804926483629,0,2
25.0,28.253615127919907,16.08956574963709,93.68212615452332,0,1
81.81818181818181,90.97270818754373,71.3744091754217,3.2295820368280155,0,1
40.0,21.267893660531698,6.981051049439047,95.69069169126445,2,0
86.95652173913044,65.4398563734291,91.11825835137941,19.845120873369932,1,0
29.268292682926827,9.85054347826087,4.557036526632357,89.8990155663054,2,0
59.09090909090909,87.78238819732596,93.95073493176913,97.11160334740191,0,3
12.5,6.272697259821724,25.935059281058518,6.355072108566248,1,0
82.3529411764706,91.72197505652396,86.37061712052696,1.1202716877873138,0,1
9.782608695652172,32.48514595711702,94.82158433009468,0.029428633376521584,0,2
87.14285714285714,82.35691372615229,9.794838864573073,91.54170268307126,2,0
42.5531914893617,91.41331142152835,2.3666484030038353,91.54170268074846,0,1
77.57009345794393,14.90787269681742,0.09509012259283299,1.957290422760884,2,0
82.97872340425532,4.61204557786218,88.19825168168074,0.13314300117884906,1,0
26.530612244897963,0.2837116154873163,88.19878057738927,0.0148128174930703,1,0
6.25,83.95326977306297,3.9014086795457126,0.002139030230600973,0,1
0.0,83.948959032908,0.3763164217684239,81.05374450613779,0,1
75.63025210084034,7.305669199298656,0.058605219691832224,8.90178714999374,2,0
76.92307692307692,0.9883376161296699,0.011863622574101037,83.28740353291528,2,0
18.18181818181818,0.21008403361344538,73.6285467539457,99.77563636178958,1,0
0.0,0.0,11.964321307554316,99.94768351459427,0,0
0.0,64.43298969072164,77.6062363342523,99.99723083779753,0,3
0.0,15.271838729383019,99.53328197924691,6.882331422061434,0,2
49.99999999999999,70.97791798107255,99.85810822794913,51.781853454565116,0,2
21.428571428571423,99.07120743034056,99.98861647798293,51.78185360437431,0,2
64.70588235294119,99.67072769180112,9.811467128250495,99.92319929071381,0,1
97.67441860465118,99.95985547972701,44.71406720284206,9.780985420824356,0,1
100.0,13.745514766767872,44.71436137143383,9.78098542229495,1,0
100.0,39.72999035679846,99.77664050386777,97.09631265898182,1,0
21.052631578947366,39.46731234866828,13.419006304700202,7.413239970508481,0,1
34.78260869565217,99.39076398196661,13.418847066598577,93.35395631483188,0,1
23.076923076923073,17.833698030634572,94.28003270594026,99.77973228003921,1,0
100.0,17.853231106243157,10.27919185371092,99.9648906837629,2,0
26.530612244897956,89.52879581151832,90.78041228464878,9.249951754950185,0,2
26.53061224489796,13.872363439697132,99.55545357231244,87.87074467784646,1,0
75.0,87.53912363067292,99.90407005163664,19.67823445442228,0,2
21.052631578947366,99.15368991198375,13.49260029848771,6.692965339669093,0,1
81.70731707317073,99.76085708819589,83.75364507969469,0.07712178099345134,0,1
97.76785714285714,19.234317343173434,25.58019742357511,0.0047584455027361045,1,0
100.0,79.20874420815016,11.545994646471241,89.91357715274569,2,0
31.521739130434778,31.850789096126267,0.22665649618286354,7.565797302749378,0,1
70.83333333333333,17.9821551132464,0.019488757859559815,79.83450101618762,2,0
37.5,0.5942476824340385,85.86774437283042,97.91831516193164,1,0
32.25806451612903,0.07052186177715093,10.375602779364396,35.0516965972809,1,0
0.0,80.73288462845876,73.70294468775712,1.7300135350751589,0,1
0.0,13.715638715638717,95.95164555414526,0.12650687995466642,0,2
70.08196721311475,67.12147887323943,43.92441525521374,0.12650687996932344,3,0
20.07042253521127,92.6224426534408,3.546103908788426,0.12650688187473494,0,1
59.171597633136095,52.25603357817418,0.3701634904609154,99.57084056949472,2,0
83.57142857142857,6.831866604909681,0.3683621539527324,2.777459963638667,2,0
68.42105263157895,1.0069977811913298,0.3684185981439165,87.76091544460645,2,0
14.285714285714286,0.8547008547008548,98.71958382278906,99.26861098118337,1,0
0.0,0.0,3.919574903246645,11.941385123727697,0,0
0.0,96.4506172839506,83.43866688802657,3.398766581669865,0,1
0.0,5.396071659831642,98.55090199133558,0.22203154853423365,0,2
99.99999999999999,78.39506172839505,16.51312530955919,0.021459105340945937,3,0
8.695652173913043,97.28049728049729,6.196565311129284,97.93543385955458,0,1
69.11764705882352,22.11232779936418,0.6357742181540808,13.866684724195606,2,0
93.20388349514563,10.495382031905962,0.08725779545746183,86.29001120303506,2,0
33.68421052631579,1.6806722689075633,96.94489982178158,5.8846967088897415,1,0
18.749999999999996,0.29088558500323203,18.640243863796236,1.5217388962064493,1,0
0.0,95.51011497598601,81.83698346033195,93.77828292765527,0,1
0.0,24.14459161147903,8.320475056313086,98.90541875758632,0,1
92.19512195121952,77.01421800947868,2.835048296827609,98.90541879833886,2,0
34.23913043478261,11.559786588555287,90.50179022494045,0.9509326383772858,1,0
70.45454545454545,5.010201768306508,97.71569303071726,96.77486075276609,1,0
15.584415584415583,85.7434501531133,97.71561560883025,11.955554171927798,0,2
9.63855421686747,95.50775932480262,2.056290024097669,74.03083607315598,0,1
74.22680412371135,95.49795361527968,95.45676343839078,99.54760381140524,0,1
93.75,4.282655246252677,16.192248340557136,12.506077749423731,1,0
100.0,93.76745113681692,67.58248058513873,88.61699700295425,2,0
8.163265306122447,21.16229305101926,99.08266289306704,88.61699699686068,0,2
90.0,61.64383561643836,17.030267722834264,99.59004011273755,2,0
30.2013422818792,98.2199618563255,84.72822543903358,99.87977582904848,0,1
56.00000000000001,22.440087145969496,84.72845144690211,99.99791058015741,1,0
95.33898305084746,80.36042662743655,98.85191648586611,5.495640726741876,1,0
32.89473684210527,80.44178554993097,99.56236208889356,87.80636614084264,0,2
73.4375,97.10293115201091,99.9877114736628,3.713481912648823,0,2
69.64285714285714,98.59154929577466,7.747183720608506,0.5113623148983165,0,1
100.0,100.0,83.5633873261672,0.511362315339262,0,0
100.0,10.668708524757529,5.236627434324975,0.014007492695572058,3,0
100.0,78.68193446217566,0.9898914537573544,96.68681653436741,2,0
16.55629139072848,7.215918618299704,0.9897308681361724,99.49222731575153,2,0
70.0,1.8165176371189187,0.05698762064096196,99.9145066953587,2,0
10.79136690647482,1.7611835153222968,95.19284968755142,14.39644729932005,1,0
4.149377593360996,0.20242914979757085,99.00020588286444,96.57113231365716,1,0
0.0,93.01254340585358,99.7638643880415,6.0038577549049394,0,2
0.0,98.13899389357371,20.70192881556417,91.63055505804093,0,1
90.0,99.45609945609945,95.20375649840683,91.63055511716675,0,1
96.06741573033706,29.01178603807797,8.399337166980658,91.63055511716674,2,0
100.0,93.510538884851,88.49623131100951,99.94523570286619,2,0
42.30769230769231,11.466309341500768,88.49615649753521,16.748867473014677,1,0
89.86486486486487,84.69556585043019,88.49585723390693,98.48928950205858,1,0
17.142857142857142,84.6896551724138,99.77437923038944,13.985633370708799,0,2
77.70270270270271,84.80662983425414,22.515549412577748,2.6437909407701445,0,1
76.59574468085106,99.1672975018925,97.86145487953358,80.73992188723929,0,1
100.0,29.537767756482527,18.860158112191556,80.73992259967696,2,0
99.99999999999999,97.05014749262536,4.929631623471506,99.94679184522202,2,0
40.0,24.570575056011947,73.48177703412918,99.99698034771811,1,0
95.27559055118111,8.569940088564731,73.48177703412918,99.99895386946088,1,0
34.51327433628318,65.19583539910758,99.83425621773817,99.99989230829445,0,3
17.808219178082194,65.2605459057072,99.98685411035974,99.9999911860339,0,3
47.368421052631575,99.50903033491144,99.99425649534537,99.99999118603387,0,3
60.0,99.96195548792087,99.99928588898787,99.99999992086195,0,3
100.0,100.0,100.0,100.0,0,0
100.0,100.0,100.0,48.73226661278223,0,0
100.0,100.0,100.0,1.5343603454834458,0,0
100.0,100.0,100.0,62.33418035837477,0,0
100.0,100.0,58.16076502615641,99.4535005350095,0,0
99.99999999999999,100.0,3.131500782774668,6.127639113462153,0,1
100.0,66.75531914893618,53.95644631158325,3.948240677751309,3,0
100.0,6.0606060606060606,98.88785081260261,0.33832374534271303,1,0
78.04878048780488,46.55172413793103,8.556620138242494,95.53765126946108,2,0
13.636363636363633,97.83640424343943,6.217706861943349,98.80340782465035,0,1
32.14285714285714,11.612475116124749,0.9222171819050469,1.5631720313198925,2,0
94.44444444444446,9.222661396574441,93.35495520805486,88.45461313411808,1,0
18.18181818181818,2.2571543732365975,97.6815419862536,37.51224703707849,1,0
15.492957746478872,90.04311229726954,2.458104697557395,97.67843237833756,0,1
0.0,95.63456345634565,84.31356411142752,8.349792113659351,0,1
86.3013698630137,3.840592806795589,44.288691575020636,92.3460333893905,1,0
92.85714285714285,79.41574772683303,96.5079418474234,92.34603339644333,1,0
7.83132530120482,49.50256255652699,11.641133504949668,99.89024453355945,0,1
70.0,94.67154445681565,89.46448056067992,47.67625394939406,0,1
52.702702702702695,15.851871586519248,89.46446741518078,99.24116541908884,1,0
94.0,85.99688819737719,99.68448565389983,99.86323485545438,1,0
22.689075630252105,85.97662771285475,56.817126795159055,3.2153566971766603,0,1
79.59183673469387,99.16443850267379,98.92401754520185,0.8834705528988269,0,1
78.26086956521738,65.10989010989012,99.74074348874746,91.65581173102699,1,0
100.0,98.52715918463532,4.869596406491569,99.17857155012419,2,0
75.0,99.54086317722683,1.7291766586730617,99.86329232196908,0,1
97.67441860465117,7.305074465934363,87.35442917143948,99.98535651274071,1,0
98.93617021276594,3.2013103037522335,98.2187397053979,8.535094572034783,1,0
13.537117903930131,81.34328358208955,99.58969420704742,1.2025363781744687,0,2
4.761904761904763,96.29418472063853,99.93576416271166,0.07499740316244481,0,2
66.94214876033058,98.8513364258891,12.36061902409109,0.011795911188803347,0,1
94.73684210526315,99.85096870342771,2.4286797298127953,0.011795911243476634,0,1
100.0,17.65480895915679,0.22398366859235305,0.00013833347963187968,3,0
100.0,4.664124376650043,0.04815093736046226,98.66880653251097,2,0
27.027027027027025,0.5934718100890208,0.0466521267538284,99.77564559262424,2,0
8.474576271186441,0.14245014245014245,0.0010355311446347062,8.255348039804865,2,0
0.0,0.0,98.08314531240838,37.10219592283302,0,0
0.0,0.0,99.56762293103645,1.0425833011559877,0,0
0.0,97.2661721222182,12.101263308645589,0.37677963955961385,0,1
0.0,99.21384836344393,32.77153034015999,0.018691054658478604,0,1
95.74468085106383,17.332452954770552,1.7151322230594552,93.44637943240426,2,0
98.25327510917029,31.47235905856595,0.7774434517931621,98.94149574293058,2,0
29.41176470588236,3.024326101249178,0.06229011294318179,99.93422473942228,2,0
28.571428571428573,1.446654611211573,90.62382858834947,19.336117023448544,1,0
2.459016393442623,0.11627906976744186,97.92747554842246,0.9136847072746911,1,0
1.9230769230769231,86.80759142107699,99.80860858527203,85.24729269423268,0,2
0.0,96.13209681067632,26.10431998995716,7.7996385286966605,0,1
80.1980198019802,99.50822191486093,1.8749107514080567,90.8577256139883,0,1
92.30769230769229,34.069981583793734,79.9677328068963,99.60038359787225,1,0
100.0,3.695248965615637,10.663171453467081,99.60038363148877,1,0
47.05882352941177,73.78640776699028,87.35786392464442,99.98299571503867,0,3
8.108108108108105,14.045151739452255,99.1893121155374,9.455117457648779,0,2
61.36363636363636,82.96662999633295,99.18930870141993,98.29361446452184,0,2
19.780219780219777,98.42082799829278,99.93135087094936,99.64738995799428,0,2
76.66666666666667,98.50491243058522,13.49280309087534,7.997624832622608,0,1
96.13259668508286,99.76407145264578,97.58464432284542,46.11844298906407,0,1
100.0,19.14618369987063,99.34061286477758,95.98808417437614,1,0
100.0,96.66488794023479,11.896290549453584,99.95408862347372,2,0
25.0,98.8399071925754,40.226916159644894,9.819202426087296,0,1
94.61883408071749,17.301248857752057,92.29022760868975,1.782452950681551,1,0
97.40259740259741,37.201233616037015,99.86685795208258,72.0844216156199,1,0
29.940119760479046,86.41872127037192,13.517899426724243,4.7066129299148365,0,1
31.578947368421048,99.6383665294314,3.3572911675451205,1.0447180711428177,0,1
69.76744186046513,18.041626770145644,63.09787149079713,0.03538078038411437,1,0
100.0,5.921759986767017,6.535770921333976,81.45890539889818,1,0
27.102803738317757,53.74135827572183,1.9491429378115437,1.7475459618047586,0,1
12.556053811659194,8.825004178505766,0.1024899944142953,0.8531093416268863,2,0
35.64356435643564,3.2615786040443577,75.11546091179015,0.06591495743305535,1,0
12.371134020618557,0.26727248429774153,2.4680277621195037,0.004252542061940606,1,0
7.2727272727272725,67.74193548387098,1.4304466319169817,0.00044742859885134735,0,1
0.0,3.392498507300657,0.18177482180237947,86.23259280528745,0,1
55.555555555555564,2.24901043540842,0.01714581642079333,98.73171613172514,2,0
5.39568345323741,0.4557054320087495,0.002535091093066092,17.823575195296574,2,0
4.310344827586206,0.06273525721455459,80.67885808108169,91.0626766700454,1,0
0.0,0.0,97.40804183195097,1.6716558826883172,0,0
0.0,73.67800606264736,24.16805138365182,0.18209051625171635,0,1
0.0,94.95716825602068,87.89265134185823,0.04421012768121014,0,1
60.57692307692307,31.450749464668093,2.4216690040143605,96.80533199772303,2,0
90.29126213592234,84.28351309707242,0.3629268997660575,21.718462991792137,2,0
46.26865671641791,3.4958778040518954,0.11772542984138654,96.1610140584334,2,0
78.57142857142857,0.6910673150755055,94.98518728889185,54.613127442429146,1,0
5.172413793103448,0.26670222696359513,28.148024983836343,97.99202366721758,1,0
1.5624999999999996,92.13116479814728,94.60330507824341,9.281668996282171,0,2
0.0,34.82933625236342,62.32348309295034,0.6787852949971616,0,2
86.00682593856655,92.59784458309699,97.08917647058824,0.05538921452655256,0,2
46.408839779005525,68.41994970662196,13.016126539234374,0.005743528886296478,0,1
89.39929328621909,95.83506872136608,1.3721129170230968,52.841406633898735,0,1
72.81553398058253,17.891997397527653,0.15929801056448498,98.75856257505549,2,0
95.0413223140496,2.6737967914438507,0.023348850873836407,58.24806351119783,2,0
24.590163934426233,0.39441508243275225,42.76378065775058,1.1597728873631126,1,0
6.024096385542169,0.07977662544874353,97.39220832200951,0.15394001866473717,1,0
0.0,33.28894806924101,65.929298310167,84.44867006920133,0,3
0.0,94.74681545425835,2.3431970772202986,19.293787223524504,0,1
21.686746987951803,71.37192704203012,0.42597361050016264,0.688974433115253,0,1
89.1891891891892,4.499437570303711,78.25762850597684,94.33501956635688,1,0
83.01886792452831,1.0914051841746248,24.543036002870423,96.82775912600339,1,0
11.2,70.63456345634565,1.377512134461872,99.82945900362414,0,1
0.0,29.26029962546816,91.99912003858292,29.661721472213195,0,2
55.555555555555564,2.603082049146189,94.79116922100381,0.24617797770695954,1,0
36.58536585365854,88.96902340978954,99.51672941280792,70.07456772731666,0,2
6.756756756756756,92.00863930885528,38.460335009074036,96.25935446606503,0,1
82.44274809160305,98.75084402430791,0.5196243907299206,99.86272877336854,0,1
86.53846153846155,48.06902218570254,62.09992265478251,5.855318426617375,1,0
100.0,1.0766540903653259,92.89363413956171,91.70898846237749,1,0
59.09090909090909,53.97131235281524,99.60656501145176,34.50221954473722,1,0
2.5,87.47815958066394,8.286200108786963,95.13956987336283,0,1
40.90909090909091,98.9494258490105,88.62032719689684,99.57421288936803,0,1
73.84615384615384,11.459291221617033,41.90463601974624,99.85936246046137,1,0
100.0,84.91613370339086,93.06760785311803,3.5936153308906675,1,0
18.18181818181818,48.40041279669763,99.12638308233907,79.11043384055053,0,2
77.77777777777777,90.26290165530672,99.6297484395317,99.22946831648036,0,2
54.09836065573771,98.24945295404814,5.814838789069652,99.7366809208722,0,1
88.67924528301887,99.2357661444402,72.87174170018599,7.040934045175786,0,1
96.33027522935778,9.331400616053633,98.4597203893832,0.558026571777428,1,0
100.0,66.4204163868368,99.33637093575568,0.1191605333817902,1,0
17.24137931034483,97.07773232028053,11.077966408893186,97.25532244571392,0,1
54.716981132075475,98.4715322888804,1.2623698995345756,99.76751414716031,0,1
92.5233644859813,17.036056897122066,0.36257125721659167,99.76751414711775,2,0
100.0,2.7628755364806867,95.75127734734897,99.99748745068244,1,0
30.76923076923077,1.0025062656641606,99.49696138599765,6.313813866785337,1,0
3.389830508474576,93.44071736964463,99.49695761644986,0.6923454646233829,0,2
0.0,98.94016635363563,99.98861865344547,0.15648342160375478,0,2
88.04347826086956,98.99328859060402,8.878062885482743,93.94139241877586,0,1
98.31932773109243,99.96945165724757,1.3599969437026709,99.77017310244831,0,1
99.99999999999999,12.251965555971545,0.41464798052607943,99.90523708511168,2,0
100.0,2.5341130604288495,90.72031928890698,99.97593863577681,1,0
18.181818181818183,0.9661835748792271,99.48840850695241,1.8783213246735644,1,0
5.813953488372094,85.92999313658203,99.7416028824372,86.57300818452134,0,2
0.0,98.88161483906165,99.90542499474583,98.73218605607879,0,2
76.27118644067798,99.38341716696415,3.11563475859992,35.121580284737156,0,1
98.20143884892086,99.79838709677419,81.92356060600241,0.38511182028786806,0,1
100.0,5.354245538128719,97.53282327105329,0.2256796456205185,1,0
100.0,76.57922912205566,44.15395923076207,89.24820902453483,2,0
7.352941176470587,95.4774518671663,0.808055341733056,2.4325235461035217,0,1
66.39999999999999,52.80657847693958,0.541930717383061,0.41484295396949894,3,0
89.31297709923665,1.6335345257212472,82.26932150147287,83.89664289004581,1,0
68.42105263157895,1.2142416135007204,3.4266964328898086,98.88269903397845,1,0
3.7313432835820897,72.3342939481268,0.7868782687695921,3.0511516395379688,0,1
0.0,4.676393565282454,77.29792798757187,0.4779274134165001,0,2
51.42857142857142,1.4009526478005045,97.64436119794964,0.03731748801733722,1,0
7.594936708860759,69.16648339564549,4.4036419801704,86.01161545756987,0,1
3.2258064516129035,95.26146556100863,0.9342598400414294,86.0116154681378,0,1
52.941176470588246,6.230615861763402,0.10710873776527238,0.4492811819353338,2,0
91.57894736842104,1.7330355079719633,80.53368358895347,69.33380981082183,1,0
10.661764705882351,0.2862595419847328,80.5339985218034,4.123062730178352,1,0
3.571428571428571,73.63995627680148,0.911444920230271,1.0466841401058116,0,1
0.0,73.62221287336979,61.3351272062749,92.35186408331026,0,1
61.76470588235294,1.7636684303350967,5.70203420015882,27.928083479605704,1,0
66.66666666666667,53.29097230547895,1.9107826692407508,3.5015568000579678,2,0
4.77815699658703,7.621742112482854,88.38772285277783,3.5015568322146375,0,2
40.38461538461538,3.208065994500458,34.75930037363947,99.83055720385492,1,0
10.714285714285717,82.66294532917419,6.624377792837264,99.96498681978956,0,1
7.0,40.9017059301381,6.625084288604181,99.96498731150228,0,1
69.9029126213592,11.487650775416428,99.6392395829534,3.053810068627712,1,0
51.06382978723405,11.594202898550725,99.90230082183707,99.29093078922877,1,0
25.0,99.26766752105455,99.90291935372026,21.84471401322752,0,2
0.0,99.7480050398992,6.539093963729952,94.2020809626463,0,1
98.31932773109243,99.78991596638656,98.99055294972584,7.162933486118265,0,1
100.0,13.194444444444443,28.502914859002168,77.24511144782059,1,0
100.0,98.59455812907578,92.03385926088173,4.497189540354535,3,0
21.73913043478261,35.74706782253952,10.043097324518671,0.4316831091008642,0,1
97.67441860465117,89.4648829431438,70.78096484280844,90.64451839642624,2,0
47.727272727272734,13.791325642843333,6.36071214725673,10.153010675290515,2,0
85.14851485148516,64.22840331639476,0.862943814369369,89.5664462477496,2,0
19.4331983805668,8.789691670501611,86.69956063689253,22.696612433138178,1,0
55.63380281690141,1.6542525549974016,13.75470969481995,99.14668038693061,1,0
11.864406779661019,81.54558751828377,85.74012150507376,99.57968032604701,0,3
3.74331550802139,17.908450075845455,29.08881834353839,12.287690159248683,0,2
70.58823529411764,81.10882956878851,98.7449768633919,97.17558257617553,0,2
25.396825396825395,35.54555680539932,99.26889693894492,69.25038965181172,0,2
74.6987951807229,98.15450365861557,19.503073470582496,2.3287742271520857,0,1
41.860465116279066,98.77406172706743,96.0316674680167,88.81324901494477,0,1
97.36842105263159,29.47689345314506,75.18429467958097,20.556268827386788,1,0
97.92746113989638,94.58877123861119,4.641891304538534,97.01543197131096,2,0
50.0,79.34417764007229,84.75311986475306,3.4712727368935328,0,2
91.32231404958677,8.624376336421951,26.44068259172765,85.91682745286222,1,0
81.81818181818181,79.97500781005935,95.68665669685615,10.064985000782807,1,0
20.51282051282051,32.46670894102727,4.919443316602884,0.5394738427766812,0,1
69.9029126213592,93.804537521815,81.10291487105445,48.900288374199754,0,1
39.34426229508197,6.8344370860927155,13.633224517695307,3.5013394044182045,1,0
91.58878504672897,75.58688706764829,1.0780127409807918,0.1789321937961635,3,0
10.526315789473685,17.750754917163142,39.8521624791215,0.06438306895506517,0,2
65.99190283400809,2.0518867924528297,4.791802786805717,0.0019504652561702616,1,0
23.831775700934582,32.062816947488955,0.3597654301879653,0.00035299506492611076,0,1
5.120481927710843,6.305291941450861,0.162501087483377,91.32713984477716,0,1
20.454545454545453,0.6672597864768683,0.007917323750678627,98.92970194836838,2,0
8.108108108108105,0.3640776699029127,0.0019287607620258234,99.77499737886608,2,0
1.7543859649122808,0.029431963111939574,87.19236283295879,3.3304467724546245,1,0
0.0,0.0,97.77147012361777,0.7376431917926944,0,0
0.0,81.4509122502172,99.35947902409877,0.020471217673581357,0,2
0.0,95.60229445506693,5.151640590370759,0.007812210370738827,0,1
69.23076923076924,98.34710743801652,1.509205477311586,96.40270581183823,0,1
92.78350515463919,7.957737060318308,0.06485104821438176,9.06019820862427,2,0
100.0,2.9794692038057082,0.03064023137111299,87.49526032899716,2,0
13.913043478260871,0.18261807918983983,94.12005427642207,98.55713701052993,1,0
4.166666666666667,0.07004436142890498,12.403289999154168,99.86825473696858,1,0
0.0,90.46876739783988,83.17879885081591,19.82051724013178,0,1
0.0,16.382699868938403,97.2093328276043,92.72363484369204,0,2
81.25,78.20715036803364,99.63132386534552,99.77200418186575,1,0
24.52830188679245,94.96778152807609,26.927126541941586,19.999897697204027,0,1
70.67669172932331,99.06177829099308,90.10554535687147,9.336123825470809,0,1
88.39285714285714,35.28199845480299,99.54144210426435,99.26667537660803,1,0
100.0,87.17619902539113,26.55311647204947,16.07507769193801,3,0
49.29577464788732,99.12303779707095,15.319474859491473,94.11850174930036,0,1
81.81818181818181,33.949504057709646,98.77471815458175,98.67115395596005,1,0
97.67441860465118,23.029682702149433,21.475834842460436,99.87866905035597,2,0
47.05882352941176,97.96816796478157,91.88262720974487,7.07076224550073,0,1
36.170212765957444,27.669345579793344,97.54936034151287,95.8593637320188,1,0
95.39170506912443,89.17060593038246,99.6635070549453,14.237965578583749,1,0
38.764044943820224,95.79960926597823,10.250508278516682,86.17506082119544,0,1
84.34782608695653,99.14990082176254,94.20687838274438,3.855492947785051,0,1
90.9090909090909,14.634913973982375,19.11306593191502,0.6302437581639475,1,0
100.0,92.13227461992834,81.65789648214725,53.02506053951336,3,0
22.516556291390728,24.725238993301684,5.525683900212381,1.7675067496002017,0,1
87.73584905660378,76.73132978188762,1.22891262603074,47.71496099154763,2,0
33.9622641509434,7.8253284072249585,42.76624683427791,1.2419511740385367,1,0
70.49180327868852,2.2984174830444615,2.487724397718597,97.0843351403917,1,0
10.891089108910892,33.47870702924577,39.029113843409576,30.755837953630458,0,2
4.782608695652174,3.411318781858581,1.7751851348528147,6.9645982804458555,2,0
