DIF,MACD,MACD_buy,MACD_sell
8.126860107996151,-0.9844312003675622,0,0
6.751802155982432,-1.006085688208651,0,0
5.420338338597958,-1.0655239856932552,0,0
4.494792326756624,-1.0927628072331785,0,0
4.228080255980899,-1.125130850115653,0,0
3.584341136467401,-1.1309420190710409,0,0
2.9523782437579484,-1.1483247392653553,0,0
2.0773655589723035,-1.1330694687033698,0,0
0.7903149604426858,-1.1205912575793795,0,0
-0.6730160211051839,-1.0465321260177427,0,0
-0.66006005906479,-0.9724896843686917,0,0
-0.6593772121105417,-0.8210936450521118,0,0
-0.8270965280036648,-0.717819575617797,0,1
-0.9400459598817292,-0.5571312283682791,0,0
-1.0323552935168436,-0.40449444403847845,0,0
-1.1224322205417252,-0.19347803458198476,0,0
-1.2592586660092593,-0.028852951042504266,0,0
-1.4792188394458776,0.15003375998408125,0,0
-1.7129975504221306,0.17813606243915375,0,0
-1.9482860498802665,0.21639115578173673,0,0
-1.9911701193722706,0.208612115585545,0,0
-1.8769433117874428,0.16687063149587672,0,0
-1.971120101935071,0.05706970446296977,0,0
-2.0117440035134564,-0.037151840621472754,0,0
-1.9070604160223752,-0.2054020018137946,0,0
-1.567525212846249,-0.3905378179448064,0,0
-0.8568090049691364,-0.6022744339352462,0,0
-0.11539582320654063,-0.8591222268729908,1,0
0.056231849853588756,-1.0903982193188415,0,0
0.4144732529251769,-1.3352878236731858,0,0
0.8147817600758458,-1.618814602654537,0,0
0.9829605199652747,-1.9045531187258882,0,0
1.1069565295700272,-2.1531693447217872,0,0
1.376392068671862,-2.3384272777414266,0,0
1.3820877266720117,-2.516295076768115,0,0
1.483799817767931,-2.628510746567061,0,0
1.350220707599135,-2.7791504967667833,0,0
1.0455401603277892,-2.820510734538809,0,0
1.02326731402394,-2.8352407100280175,0,0
0.9417733565376238,-2.801965809571411,0,0
0.5186043656144648,-2.6842633554844326,0,0
-0.1690564826637342,-2.548261773541963,0,0
-0.7006664165364782,-2.4026958487231482,0,0
-1.1780934024388898,-2.210362400392461,0,0
-1.4648733967734415,-2.0649923142937627,0,0
-1.8605107946800672,-1.9708324467169618,0,0
-2.554789643721847,-1.9173186360053216,0,1
-2.8946904344084032,-1.839267764237844,0,0
-3.439150128202357,-1.77160778115947,0,0
-3.816781953689201,-1.7044285276123088,0,0
-3.81053338252957,-1.6481936458686182,0,0
-3.89985926613997,-1.5863564458652895,0,0
-3.7535099864406902,-1.5808692333120171,0,0
-3.168482215094457,-1.5582619480531088,0,0
-2.6556870274475273,-1.5923834734986064,0,0
-2.4970911766334325,-1.5997388476947088,0,0
-2.500162055388728,-1.6642745257731133,0,0
-2.3786247107399845,-1.731599736175354,0,0
-2.265264322322878,-1.7885466927421603,0,0
-2.176716854600386,-1.8593960743120368,0,0
-1.9174912960950223,-1.8066692654775114,0,0
-1.6987344371140125,-1.7624072444660404,1,0
-1.5348122725656594,-1.579684972895207,0,0
-1.392354349486709,-1.423313724778462,0,0
-1.304819264400578,-1.134556103325929,0,1
-1.0722952937721288,-0.9379126685364705,0,0
-1.167185857896925,-0.6354236688112427,0,0
-1.220414383628622,-0.4342552056885059,0,0
-1.7160564018007562,-0.18748838867824402,0,0
-2.2473513936960217,-0.05522439395005088,0,0
-2.7146064358067292,0.0749127473195268,0,0
-3.1187813232163535,0.20541402323776364,0,0
-3.360200451172318,0.2623666938160086,0,0
-3.3649179497464274,0.29128533817660196,0,0
-3.1310858413846745,0.27340322412640833,0,0
-2.952542519928329,0.26665558166716696,0,0
-2.4271647893432373,0.2641513996419278,0,0
-1.950378452642326,0.21854310173416744,0,0
-1.2370929326693272,0.24918058716538924,0,0
-1.097778062701309,0.2237211307787992,0,0
-0.6749030386664003,0.26800781484378045,0,0
-0.13807123651758957,0.24764277090714573,0,0
0.21822057257440974,0.30536563739974426,0,0
0.38980436421434206,0.292903950769883,1,0
0.3104105220643305,0.37870374869137735,0,1
0.45910550139916495,0.39967876618242193,1,0
0.32403464954808214,0.5626397893563871,0,1
0.19783098555564038,0.7032135335184939,0,0
0.17387167645182444,0.8494571214806536,0,0
0.1280345702654131,1.0260751050214845,0,0
0.1185765246199253,1.1410721325894955,0,0
0.06659805145619657,1.2582358103247089,0,0
0.012013192233212067,1.305093887113168,0,0
-0.1341953108802727,1.3614656632704794,0,0
-0.3570404139686616,1.3908609727958283,0,0
-0.8144603031618658,1.3384922311627818,0,0
-0.5846295391406784,1.2332866018494166,0,0
-0.5882327524934681,1.0512685494020904,0,0
-0.317002922954714,0.856400916181097,0,0
0.09743228380858682,0.6311556595135317,0,0
0.48498511449480475,0.43222950173239183,1,0
0.8453163985416268,0.22013903732888646,0,0
0.9620255443825272,0.08750979648617835,0,0
1.4533593917012695,-0.07701384215131604,0,0
2.0211584565814746,-0.17610713993005112,0,0
2.4873869582055477,-0.3370296538939953,0,0
2.7408293445226946,-0.47348175446042695,0,0
2.731720108956324,-0.6106498481161039,0,0
2.553086573975918,-0.6936105983640264,0,0
2.275222148252112,-0.7804119175876048,0,0
1.8111083227172458,-0.8585359954930608,0,0
1.4087505552496964,-0.8263337579166568,0,0
1.1419775421510963,-0.7465694384170563,0,0
0.9630494048194009,-0.538706411986257,0,0
1.0133913181914522,-0.19089429479748976,0,0
0.7574511229944392,0.2348115352952329,0,0
0.4070336211539711,0.623086010199072,0,1
0.06839842976989985,0.9974363296691486,0,0
-0.03390900984788914,1.366607937984807,0,0
-0.596724556271397,1.6490833171543722,0,0
-1.306402223797079,1.9220696595516849,0,0
-1.9768431416382555,2.041032698367004,0,0
-2.969270012895322,2.255542862021227,0,0
-3.6327782011122167,2.438732066233054,0,0
-3.4468155147837365,2.618886543982779,0,0
-2.81568764220043,2.9071277965967917,0,0
-2.3510017009438684,3.095461131836124,0,0
-1.6091516202717457,3.3063074675996176,0,0
-0.8552389482827039,3.4225482216712075,0,0
0.08128579230384503,3.5914020199769108,0,0
0.5881768496735162,3.703247626737892,0,0
0.45023522690280515,3.864067339076743,0,0
0.8021681341750195,3.9647429139566563,0,0
0.5651491447781041,4.109575311814137,0,0
0.7125881925693989,4.2314509015319794,0,0
1.3104091125854893,4.363872615130375,0,0
1.7871127724957887,4.408134167774491,0,0
2.1659292580904435,4.508979883684996,0,0
2.299750601404469,4.527325962614536,0,0
2.5007407435775804,4.684114323757475,0,0
2.6572664778628337,4.7251200097969726,0,0
2.8820354481271693,4.7859411101107945,0,0
2.897910963655363,4.772504108340264,0,0
3.0923860985491842,4.737904851893769,0,0
3.5247178365619334,4.750739470108117,0,0
3.7834435409118896,4.813890392936644,0,0
3.931366988414311,4.835498612491626,0,0
3.808442123395082,4.928037263201225,0,0
3.73614977388479,4.9946144537174115,0,0
4.2768071783442,5.198331486337197,0,0
4.535583615623807,5.299735541105597,0,0
4.978086142978896,5.639040780930864,0,0
4.859562661268853,5.857707796390284,0,0
4.433962687722271,6.19394458223218,0,0
4.411702900574085,6.501163309494242,0,0
4.357302911878321,6.839832040815299,0,0
4.199035247588483,7.100979921360003,0,0
3.846860370657339,7.353761604045823,0,0
3.7741301041646693,7.476722194884919,0,0
3.4354943079625286,7.476984918688696,0,0
3.0678465199668494,7.354486097681931,0,0
3.4194255757255974,7.012158579453637,0,0
3.2838857439744515,6.751540730680953,0,0
3.6103947478997043,6.384215916034478,0,0
4.101896862031197,6.227676761122714,0,0
4.7841137878932045,6.0103310496651865,0,0
5.598010827260339,5.897403189974771,0,0
6.86086834547433,5.647421583423455,1,0
7.965666583696873,5.497457598509071,0,0
9.336290275628926,5.191460318647389,0,0
9.766267565685837,5.04580770581519,0,0
9.523929233130275,4.851408154883972,0,0
8.846996608913912,4.621428691157028,0,0
7.879755381511643,4.386340582952712,0,0
7.5487710457144885,4.127006454872101,0,0
7.461968914632109,3.87078751376288,0,0
7.497185555837575,3.586294806407602,0,0
7.471266642527723,3.237714808066176,0,0
7.30405716928459,2.986980957800739,0,0
6.551668973701055,2.7037001202732123,0,0
6.743323764447837,2.5757616214755146,0,0
6.7116784426090135,2.4529693819445173,0,0
6.599117636296739,2.4744863110416357,0,0
6.448552859712038,2.461600816441665,0,0
6.2898530487300945,2.5590269055715775,0,0
6.403078336549697,2.6088921412349104,0,0
5.9835502008350545,2.7516880035230833,0,0
5.373773559238032,2.856888761088297,0,0
4.631858303101637,3.0259799504755103,0,0
3.7066230735879913,3.0433130542018074,0,0
2.98086286321103,3.0816344177170185,0,1
2.418443643955925,3.042174984035645,0,0
2.1363239329218686,3.0072319788034436,0,0
1.8724355172686842,2.7944558725001754,0,0
1.788382513765555,2.7031824419433015,0,0
1.616905661821363,2.433185761960269,0,0
1.6545202157133758,2.326189312968446,0,0
2.111191588634256,2.013062986693438,1,0
2.8033620815094764,1.88083516975568,0,0
3.047865334866458,1.6463012042240375,0,0
3.379244173371319,1.53162684711774,0,0
4.033051430177522,1.3117936585574888,0,0
4.223430126244011,1.1774494742809896,0,0
4.2395363146598015,1.045773995263592,0,0
4.211154957842723,0.948242276399553,0,0
4.113676863027592,0.8715721305217791,0,0
4.10760588581951,0.782308306196333,0,0
3.4801101165710406,0.7276430510148487,0,0
3.2776684603074386,0.5179680356397574,0,0
2.984331386890233,0.3247573463521932,0,0
2.948336338464742,0.1376876303719078,0,0
2.375872311733076,0.04707438637500355,0,0
2.094278265806736,-0.09075755689755849,0,0
1.7425814542308444,-0.2081175876131891,0,0
1.6119781572124339,-0.42629467195926335,0,0
1.4472884485495001,-0.6938310761402895,0,0
1.8396693884226352,-1.0444754425713008,0,0
2.339185869665471,-1.4168215785246714,0,0
2.0390896567111554,-1.7969043654791126,0,0
1.435489186260952,-2.1331501343311583,0,0
1.0514683794497728,-2.409460545561759,0,0
1.0678422823277742,-2.5863870701207303,0,0
1.251390903349261,-2.9818426529863826,0,0
1.7347363664952127,-3.40415953150066,0,0
2.046428410488886,-3.9522863152931667,0,0
2.1981309333972376,-4.523314893918269,0,0
1.9652402490599457,-5.141898969044744,0,0
1.4484926447012754,-5.710507309346896,0,0
0.6533203548514734,-6.278527526187713,0,0
-0.3202023911728702,-6.834530562073982,0,0
-0.11993211586326424,-7.418263362532102,0,0
0.6847027753989892,-8.044234164672485,0,0
0.8999319962407526,-8.619864295091869,0,0
1.072461918169779,-9.161128776707349,0,0
0.8061642997131457,-9.598542073638722,0,0
0.2254547677962364,-9.884411769048302,0,0
-0.5953847404728663,-10.076191003257302,0,0
-1.2144142984385553,-10.173845844460686,0,0
-1.719584180810159,-10.104308781290396,0,0
-1.9957161516799715,-9.89969759355519,0,0
-2.611859632293033,-9.541797538683394,0,0
-3.5766557165330255,-9.179181993860501,0,0
-4.70515318090446,-8.670540970282838,0,0
-6.267996807343536,-8.106898716023391,0,0
-7.687946355164399,-7.426924542555633,0,1
-8.726675467398763,-6.785609255235719,0,0
-9.963719891124924,-6.306872192096343,0,0
-11.270438848082676,-5.669170240733554,0,0
-12.354353751718406,-5.1331855034330705,0,0
-12.781759992333946,-4.55757392825384,0,0
-13.026823812285613,-4.086202547585229,0,0
-13.468315105208944,-3.6286265011665657,0,0
-13.64500668119166,-3.302007729707297,0,0
-13.39205655917408,-3.0469248946121263,0,0
-11.907133944392797,-2.7688617872886763,0,0
-11.251365313244378,-2.5946025227164524,0,0
-11.001618946749431,-2.353782934617981,0,0
-10.115555490652412,-2.1546922724974937,0,0
-9.321117326824435,-1.8106847817393674,0,0
-8.273363636602937,-1.6316001470641488,0,0
-7.222981819096958,-1.360188536375015,0,0
-5.955432927384322,-1.3391708556907398,0,0
-5.434591499381781,-1.186260869078919,0,0
-4.856214382194821,-1.1475936340223474,0,0
-4.429177197971455,-0.7764735603493559,0,0
-4.354243523592288,-0.470508683331245,0,0
-4.526175546132436,0.0759277324527301,0,0
-4.247060774230874,0.5389626319420929,0,0
-3.6126697631967772,1.0539163916161889,0,0
-2.801317312557785,1.413760071673153,0,0
-2.055899205559399,1.6813189709823169,0,0
-2.1054797423643095,1.7921109080522946,0,0
-2.8254101039971715,1.8334937576895798,0,0
-3.8559334367867564,1.8309165262086724,0,0
-4.1860787315577,1.9058171529686145,0,0
-4.508393944424597,1.8677868677664282,0,0
-3.8360269042011055,1.7926510707300092,0,0
-2.960227126982147,1.6051065477953181,0,0
-1.4556939258483226,1.4449183223362971,0,0
-0.09964327384341232,1.1979361991330777,0,0
1.0726198241532643,0.9648035432573311,1,0
1.6368884354267834,0.642233704331181,0,0
1.5442001765734403,0.3869529363798796,0,0
1.6834351599776483,-0.009133510694752878,0,0
2.358481481923036,-0.33278401074264885,0,0
2.9185081476508685,-0.8854592981434135,0,0
3.183582064304858,-1.3189676144199476,0,0
3.2337879424442804,-1.8554401299002696,0,0
3.3653774386521604,-2.268947730910033,0,0
3.4207461783406643,-2.833478161938823,0,0
3.276205970767137,-3.277512310931445,0,0
3.247702564434917,-3.7437724979508764,0,0
3.2659007248699936,-4.127131183638326,0,0
3.4961696390998895,-4.541294426961275,0,0
3.6119504039665458,-4.905868515465077,0,0
2.9944640288840105,-5.322314618985323,0,0
2.480952851540394,-5.711216495020605,0,0
2.0567119982539452,-6.092163774437599,0,0
1.7653105891756127,-6.446435429129092,0,0
0.8076991821093884,-6.843943140926942,0,0
0.12096317989607996,-7.194399561310681,0,0
-0.5536847819092827,-7.535022724545992,0,0
-1.012181856331324,-7.78529996475562,0,0
-1.41721365886508,-7.957134754500659,0,0
-1.6844765972429627,-8.088025569983555,0,0
-2.242917997176221,-8.193120637660742,0,0
-2.7703407585866557,-8.286767051472216,0,0
-3.08504630848023,-8.42217081551867,0,0
-3.454578900402737,-8.379931306103604,0,0
-4.079624806450738,-8.234643022683422,0,0
-4.830797947530925,-7.7564534287545515,0,0
-5.846574604727323,-7.2846135475787195,0,0
-6.574397543843872,-6.621109998734814,0,0
-7.013191221860325,-6.027087477595663,0,1
-7.293059644028915,-5.243462807990072,0,0
-7.276919926229027,-4.45708600851312,0,0
-7.914110032946667,-3.5713414183691077,0,0
-9.172281986859673,-2.8373737681697215,0,0
-10.873842815499813,-2.0209607051094354,0,0
-12.034760923102226,-1.252436844407229,0,0
-12.297827148833505,-0.512660707879045,0,0
-12.314717827510947,0.17174332457930563,0,0
-12.131698761713778,0.8076882733829105,0,0
-12.307093353925836,1.4421781884845806,0,0
-11.931948366473932,1.8671591738656084,0,0
-10.935934969886716,2.1501526013885686,0,0
-9.772864271407798,2.308409827102385,0,0
-9.177121463219692,2.415569922235302,0,0
-8.054160694030998,2.442621673955595,0,0
-6.949157520353367,2.2536858638229322,0,0
-5.794056632926868,1.9978828991451438,0,0
-4.909996131041794,1.6842250641302605,0,0
-3.4301953285478817,1.2534103243487478,0,0
-1.389719463131371,0.8776774861706835,0,0
0.10215656091850178,0.4319611134010424,0,0
1.0884833180016358,0.0017958926062544567,1,0
1.7715624396895464,-0.4508186856755135,0,0
3.063106155884782,-0.8056945866308767,0,0
4.221576773197398,-1.1804435105814925,0,0
4.53152906259362,-1.5335276430360114,0,0
4.975773198330728,-1.834236857277486,0,0
4.910415375968569,-2.107203346260994,0,0
4.539207168139569,-2.3290331344225774,0,0
4.3812038604284,-2.711718117088207,0,0
3.9630803097072658,-3.0630872655158843,0,0
3.2317578095547788,-3.6592455598561737,0,0
2.467680613948403,-4.127166571808637,0,0
2.1056376389896627,-4.879214735599532,0,0
1.434729876202482,-5.2743299012880644,0,0
0.7611751698639182,-5.820930442086391,0,0
0.14494825130287836,-6.001217162348361,0,0
0.3108557370478593,-6.194161077339577,0,0
0.6071833899506487,-5.876266149622383,0,0
1.0783916539836582,-5.546333690887144,0,0
1.1932299596551275,-5.056510612712218,0,0
1.2206311431172594,-4.460745175270567,0,0
0.4614867461090739,-3.67267682021164,0,0
-1.1123519096520909,-3.0062054005233043,0,0
-2.3667808570468765,-2.116990944485745,0,1
-4.328007901073647,-1.334069440915477,0,0
-6.5010212132522724,-0.4109282322287111,0,0
-8.785470623149308,0.310681755848939,0,0
-9.155288297263041,1.0854818008740161,0,0
-9.888687753353452,1.7476035300723227,0,0
-10.591845782714529,2.2246902748572674,0,0
-10.278904274259617,2.647951802063165,0,0
-9.895420323115218,3.001419679610252,0,0
-9.694749238954614,3.204544546437547,0,0
-8.941241793513882,3.327333626169094,0,0
-7.913074227973141,3.332922253722701,0,0
-6.39656836463962,3.296978082180361,0,0
-5.437005341044596,3.2369952951988967,0,0
-3.4713520950589896,3.1773765772007163,0,0
-1.853789557891048,3.01783343656094,0,0
-0.8822273441546713,2.7230607596207026,0,0
0.4215808245656376,2.2638578075053135,0,0
1.6977638933748835,1.7066757893881541,0,0
2.691033717296932,1.0087601875674168,1,0
3.448755802124026,0.37788690960752147,0,0
3.7166300878179186,-0.3629660610557168,0,0
3.77538410209894,-1.045951321130635,0,0
4.1136427297507225,-1.7260500280917788,0,0
4.994639847520773,-2.345967186668278,0,0
6.033735952783445,-3.0193706709568056,0,0
6.7886006405508965,-3.6357183292236464,0,0
7.284248287256901,-4.229877547648562,0,0
7.021831308510684,-4.696753757208433,0,0
6.495665182059952,-5.2693349297240255,0,0
6.073239832560148,-5.597878127995287,0,0
5.089369807088531,-6.042946346086635,0,0
4.154112141019937,-6.27198477800977,0,0
3.4472325433683295,-6.597485915683716,0,0
2.813037383553194,-6.720791252691943,0,0
1.8226568358102213,-7.044090657194885,0,0
0.6084233827155003,-7.226769724003257,0,0
-0.07204801934670968,-7.604864936740426,0,0
-1.0922562740610147,-8.068813041102102,0,0
-2.174889264273588,-8.706628204384975,0,0
-2.901451527937354,-9.521769369709846,0,0
-3.8247880676983073,-10.344272163693496,0,0
-4.476758879281078,-11.250519093677033,0,0
-4.8110669496390415,-12.182488519290333,0,0
-4.696877367446689,-13.031622906392501,0,0
-4.8009935390127225,-13.817698990901473,0,0
-3.8585964556078807,-14.441490672261555,0,0
-3.197811866162226,-15.159668758476794,0,0
-2.2569877266711273,-15.527642709645416,0,0
-2.1560523671508918,-15.923791278091464,0,0
-2.6067704738410953,-15.723943047516396,0,0
-2.9914067413061503,-15.589663817532443,0,0
-4.126103842815155,-15.187828463823632,0,0
-5.641646632845777,-14.85591616596296,0,0
-7.392151842916292,-14.21157997393668,0,0
-8.449819920600191,-13.532093530563131,0,0
-10.096882522726105,-12.506775056965989,0,0
-12.103178680018118,-11.383222528788163,0,1
-14.7424413581615,-9.688884681073176,0,0
-17.26030112032754,-8.003259411044805,0,0
-17.86840138228746,-6.285181744884076,0,0
-18.524654423810375,-4.935510762033562,0,0
-19.092822423371445,-4.07648759297449,0,0
-20.151206707562267,-3.7136148718324486,0,0
-21.030799641819442,-3.519373775700046,0,0
-22.127577537663,-3.6226837235243687,0,0
-23.77833656053724,-3.8191533990042354,0,0
-24.9030749997616,-4.186488623981034,0,0
-23.30369642582957,-4.750620767351324,0,0
-20.27425400708978,-5.371708329960703,0,0
-15.119958352522417,-6.039706288509521,0,0
-9.823094322838017,-6.96760604806082,0,0
-6.3049428620722665,-7.788708096120271,1,0
-4.077339465064767,-8.656915208699948,0,0
-2.320255282483288,-9.369056573930019,0,0
-1.367464121697708,-9.851753318452982,0,0
-0.09328392561587862,-10.072850932092098,0,0
0.554390199937643,-10.291520471960025,0,0
0.4057213172814613,-10.682210658240246,0,0
1.0118825424397642,-10.935133362812246,0,0
0.9563009419334776,-11.237774923285338,0,0
-0.21036940550430927,-11.385825838886376,0,0
-1.4673141848812747,-11.585958328399627,0,0
-3.877562769687813,-11.751231283680568,0,0
-6.553879141281698,-11.983588430638907,0,0
-8.092684704424812,-12.121069321932396,0,0
-7.6354120274995125,-12.312930893249145,0,0
-7.717068908551141,-12.365919941491128,0,0
-8.459953598059883,-12.475459930079287,0,0
-9.132363458515727,-12.490994736109595,0,0
-9.845041302828179,-12.507717513711999,0,0
-9.92420405970961,-12.418610401398748,0,0
-9.995437919442509,-12.458834017064333,0,0
-10.271879130673256,-12.488303297312289,0,0
-10.666218580197949,-12.711598459484144,0,0
-11.141666843697465,-12.92498512087202,0,0
-11.662814745928586,-13.15987006428292,0,0
-11.865620763017262,-13.505302935652734,0,0
-12.346429595548443,-13.629280947747722,0,0
-12.780532074952987,-13.707409272793573,0,0
-12.703251500302656,-13.56533177832929,0,0
-12.13983881774459,-13.426612272861274,0,0
-11.447776247385093,-13.125329034742307,0,0
-10.741576003073362,-12.537971205158662,0,0
-10.918512040289045,-11.732937198905997,0,0
-10.603713861749156,-10.666252569774034,0,0
-11.282226530423713,-9.26703929341713,0,1
-12.696877587089375,-7.835252012685619,0,0
-13.885077625421445,-6.473292872850431,0,0
-14.830597272522766,-5.216919469736476,0,0
-15.325342752677216,-4.067718498078627,0,0
-16.981176543671722,-2.778290369359721,0,0
-18.69489637808755,-1.618120039540716,0,0
-20.024845746697167,-0.3903648891171132,0,0
-21.596528820861465,0.7221224741854506,0,0
-21.990254798127694,1.85265002027557,0,0
-20.44202497568392,2.9192598495040896,0,0
-18.30858218448219,3.676363981691729,0,0
-16.095590371937647,4.445198572683509,0,0
-14.9714358712435,5.012765588175844,0,0
-13.866112332230273,5.614690070538255,0,0
-12.329992290330154,6.116299927513982,0,0
-10.979090094445382,6.675591566765303,0,0
-9.362424526687846,7.108833280080693,0,0
-8.066427027089105,7.679793949664323,0,0
-5.442205825389067,8.140625256172198,0,0
-3.1844950432135875,8.408957555853046,0,0
-1.6692424442447305,8.592955899653559,0,0
-0.23276741873547735,8.438280312894253,0,0
0.5986282308232944,8.461077293881976,0,0
1.3710840856300592,8.22097985518543,0,0
2.1461665172471385,8.020011335426943,0,0
2.6587820351692244,7.4323739562711895,0,0
2.9816653757146696,6.919190341465055,0,0
4.763139524909434,6.245446470459793,0,0
6.331302682246758,5.732228352974909,1,0
8.291666527688221,4.962545932598042,0,0
9.120470322739891,4.334018349280804,0,0
9.307482143729544,3.397865635336605,0,0
10.225341127702109,2.737041888799456,0,0
11.375403450842384,1.8797210557768647,0,0
12.4232953112745,1.3347380446259933,0,0
12.180083899516774,0.9894275093285123,0,0
11.667038295425641,0.7618766102656378,0,0
11.377048621906795,0.645664311519961,0,0
11.325068367751328,0.6992400906098994,0,0
11.221267121643791,0.8459037284988626,0,0
10.721924191206199,1.1035526873332666,0,0
9.470443953575568,1.3391927844358629,0,0
8.346257265493307,1.6252858028478887,0,0
5.440895241570274,1.9085333387690462,0,0
3.6261837820674145,2.226039150226518,0,0
2.364480300562718,2.4433476625156834,0,1
1.0124226888885914,2.5757561358261545,0,0
-0.1552933563956458,2.643289487325224,0,0
-0.918010296283569,2.675177086136313,0,0
-1.127252495249138,2.644689782245815,0,0
-0.983379774725222,2.60157250502099,0,0
-0.9381694328968706,2.5351715465263007,0,0
-0.7777275866666287,2.4563743349968683,0,0
-0.23072395621750275,2.4104358616810027,0,0
0.8271712078279734,2.2684598225113417,0,0
1.6435803632775219,2.2722066188480587,0,0
2.178072334585522,2.084951055393377,1,0
2.637688307642861,2.0307901119200187,0,0
2.9695954105976057,1.873387837945926,0,0
3.082762725123871,1.786928055789755,0,0
3.182365185117476,1.7298914633168876,0,0
3.034114285907492,1.7994995613839637,0,0
3.2080323849389742,1.9263067803418836,0,0
2.9633528330127774,2.2886927901872043,0,0
3.0024948909832005,2.6517460432480675,0,0
3.23787264656022,3.018617916410339,0,0
2.9312039251831834,3.264776875265923,0,1
3.006238336441072,3.5417732712389007,0,0
2.4473733364620784,3.7196963230217257,0,0
1.7366420334129202,3.7687376254865796,0,0
0.9442301952169032,3.6341059648924494,0,0
-0.1572733538289981,3.483562523581803,0,0
-0.9754502712828526,3.215461379390468,0,0
-0.6310077147053335,2.909645073320958,0,0
0.19962271517664476,2.4962955295154936,0,0
0.9259964970960937,2.0140644629908824,0,0
1.4450990842427132,1.4888530512431344,0,0
2.633915854248187,0.8448241172284277,1,0
4.062057755538831,0.3286398541603185,0,0
4.909438033105687,-0.3131761809690081,0,0
5.308684306900375,-0.8319807215184153,0,0
5.779232324625184,-1.442081405993085,0,0
6.092124778890366,-1.7791183912016364,0,0
6.49196751464126,-2.1970821365583615,0,0
6.526065442604931,-2.417726287307877,0,0
6.691025846040702,-2.716256628856918,0,0
6.129705839574399,-2.8435088746604107,0,0
5.476825310018171,-3.0805718491370104,0,0
4.9711221568752535,-3.1977750197890997,0,0
4.2024447191273,-3.4076776809639218,0,0
2.9565699572144695,-3.555314744433879,0,0
1.5779215162680202,-3.812839740995357,0,0
0.7753131932233259,-3.829053381763609,0,0
-0.12038416736413637,-3.9195981238556947,0,0
-0.7145959378977409,-3.6823303327888692,0,0
-1.2589957477365488,-3.521042955044485,0,0
-1.4264442941456537,-2.9864598293670266,0,0
-1.772148521829365,-2.5300447110565516,0,0
-1.7676161212099828,-1.8247182271937987,0,0
-1.7870294408381824,-1.3077890630992342,0,1
-2.4603601951149585,-0.6742366450504883,0,0
-3.385806209554005,-0.14220879217022453,0,0
-4.415945577662569,0.5714371684549445,0,0
-5.513818799100534,1.2400599004151842,0,0
-6.465812346476241,1.8965285326668686,0,0
-7.485035930996219,2.5862320254631967,0,0
-7.63342623805994,3.0493926293202835,0,0
-7.419067302885821,3.388172292404631,0,0
-6.426644555767041,3.4623329571748016,0,0
-5.970110146815273,3.7015941167936375,0,0
-5.6569318990722195,3.8310243108210726,0,0
-5.67128356251186,4.270117392993029,0,0
-4.728928288392751,4.634899095787624,0,0
-4.1446285997768655,5.2478251038564565,0,0
-2.71492785394679,5.840963052636068,0,0
-0.6215290423025408,6.692408167045436,0,0
1.39763131790221,7.515304937451199,0,0
2.1344849948486058,8.492760737367403,0,0
1.9875675425897157,9.380041481135482,0,0
1.4275010119960712,10.361210110339014,0,0
0.6155251709548679,11.112767112349815,0,0
0.3592865495393198,11.987232336431758,0,0
-0.18935673160615352,12.583702875475005,0,0
-0.5305071488994599,13.137128218783955,0,0
-0.8564044866244558,13.488055764378947,0,0
-0.5090021142424348,13.791438937400509,0,0
0.056358762714069144,13.918978404660017,0,0
1.0189632454809612,14.102975580324372,0,0
2.449138956278148,14.17974149207396,0,0
3.857121205968042,14.217420942814417,0,0
5.229024059849053,14.372076225292393,0,0
7.38764880702297,14.377405949368292,0,0
8.966291319859238,14.105420889028908,0,0
10.519885344317743,13.679326448501998,0,0
11.76436520325467,13.097607519039931,0,0
12.545292365705052,12.449668651478385,1,0
12.875926055004243,11.693866720209623,0,0
13.645194130364189,10.985416856268628,0,0
13.410402559200236,10.325842448479623,0,0
13.577480916598915,9.752147187707383,0,0
15.438697570346335,9.383620402711383,0,0
17.169723952833465,9.159701692256558,0,0
18.136674368984814,8.68853505633405,0,0
18.597957636596448,7.933547939161602,0,0
18.712570714361163,7.126619363491789,0,0
18.30667583231741,6.060807755312029,0,0
17.16596380712963,5.073329697044321,0,0
15.91849553051361,4.326610249192139,0,0
14.09473063155258,3.5591678206213375,0,0
12.121929169510679,2.6958182665854897,0,0
12.163961788220718,1.97037793071992,0,0
14.064316704636383,1.1366460246364047,0,0
14.936197827703097,0.48970824128551665,0,0
15.424508674559888,-0.19525721552501207,0,0
15.33977802928166,-0.5976885085720505,0,0
12.99759777979159,-0.9877867338528037,0,0
11.129977202736256,-0.9328113848530278,0,0
10.849778179618738,-0.8614127834726555,0,0
9.914327380227007,-0.6477909685281275,0,0
8.93250723438183,-0.5434047909054975,0,0
7.893056688457534,-0.045268550456970647,0,0
6.464258985282072,0.21634642047936214,0,0
4.839295240715785,0.7292713018774137,0,0
2.9748608577861546,0.97160248796284,0,0
0.742802996551859,1.2781040441402587,0,1
-1.493282535373396,1.3967278261569005,0,0
-2.0728930501526293,1.6788011012988244,0,0
-2.133444753741287,1.8496462019740907,0,0
-3.057880640812755,2.2390759788109444,0,0
-3.582409636444936,2.5962429139004013,0,0
-3.143427959794508,3.0999231009442663,0,0
-2.8046778494545492,3.601745837280601,0,0
-1.4660596671739654,4.1281897761906725,0,0
